account,id,name,full_name,owner_login,html_url,clone_url,ssh_url,description,homepage,topics,private,visibility,fork,archived,disabled,is_template,created_at,updated_at,pushed_at,size_kb,language,default_branch,stargazers_count,watchers_count,forks_count,open_issues_count,license_spdx_id,license_name,latest_commit_sha,latest_commit_date,latest_commit_message,latest_commit_author
disney,21672481,kitchenplan,disney/kitchenplan,disney,https://github.com/disney/kitchenplan,https://github.com/disney/kitchenplan.git,git@github.com:disney/kitchenplan.git,"Kitchenplan is a small tool to fully automate the installation and configuration of an OSX workstation (or server for that matter) using Chef. But while doing so manually is not a trivial undertaking, Kitchenplan has abstracted away all the hard parts.",,,False,public,True,False,False,False,2014-07-09T23:34:59Z,2018-10-03T04:10:01Z,2014-09-02T05:39:33Z,32851,Ruby,master,4,4,3,0,Apache-2.0,Apache License 2.0,fbab9f25bb4bfba805fad3da525a6fde9ab99a53,2014-07-01T00:08:26Z,Roll back some of our super-verbose config file parser debugging.,Steven Wagner
disney,135494942,meteor-base,disney/meteor-base,disney,https://github.com/disney/meteor-base,https://github.com/disney/meteor-base.git,git@github.com:disney/meteor-base.git,Base Docker image for use by Meteor apps,,docker;docker-image;meteor,False,public,False,False,False,False,2018-05-30T20:36:08Z,2025-12-15T10:53:27Z,2026-01-08T22:26:57Z,317,Shell,main,271,271,126,1,NOASSERTION,Other,57c4d78d9123766ec61a379ca04854b2cac1dddb,2025-10-20T19:02:21Z,Build(deps): Bump playwright and @playwright/test in /test,dependabot[bot]
disney,713928488,Mini-Enrichment-Ball,disney/Mini-Enrichment-Ball,disney,https://github.com/disney/Mini-Enrichment-Ball,https://github.com/disney/Mini-Enrichment-Ball.git,git@github.com:disney/Mini-Enrichment-Ball.git,"Software, design files, and instructions to create a mini self rolling enrichment ball.",,,False,public,False,False,False,False,2023-11-03T14:35:19Z,2024-02-05T13:30:58Z,2023-11-03T14:45:57Z,11738,C++,main,5,5,0,0,NOASSERTION,Other,a2f1383686b8134cca6d993f31a59755c8707694,2023-11-03T14:45:57Z,Update README.md,Andy
disney,549112485,mocking-jukebox,disney/mocking-jukebox,disney,https://github.com/disney/mocking-jukebox,https://github.com/disney/mocking-jukebox.git,git@github.com:disney/mocking-jukebox.git,Record and playback mock data for network requests made by frontend web apps,,,False,public,False,False,False,False,2022-10-10T17:36:21Z,2024-10-09T03:50:32Z,2025-02-12T15:46:31Z,704,TypeScript,main,2,2,1,6,NOASSERTION,Other,cf77f2932d9afcd1aca514fc56d2fdb6558d7b2c,2024-10-09T03:50:27Z,Merge pull request #20 from disney/dependabot/npm_and_yarn/comparisons/polly/multi-d66d039ac5,Geoffrey Booth
disney,343941827,quanta,disney/quanta,disney,https://github.com/disney/quanta,https://github.com/disney/quanta.git,git@github.com:disney/quanta.git,"Access large data sets in true ""real time"" fashion.   Millisecond queries and live updates.",,,False,public,False,False,False,False,2021-03-02T23:29:06Z,2025-06-14T02:46:17Z,2025-04-04T16:02:00Z,43528,Go,master,28,28,14,9,NOASSERTION,Other,7c3f4e30b934e9be822cb1451c87ac207205806a,2025-04-04T13:50:54Z,Merge pull request #163 from disney/develop,Guy A Molinari
disney,188486644,terraform-aws-kinesis-firehose-splunk,disney/terraform-aws-kinesis-firehose-splunk,disney,https://github.com/disney/terraform-aws-kinesis-firehose-splunk,https://github.com/disney/terraform-aws-kinesis-firehose-splunk.git,git@github.com:disney/terraform-aws-kinesis-firehose-splunk.git,This code creates/configures a Kinesis Firehose in AWS to send CloudWatch log data to Splunk.,http://disney.github.io/,,False,public,False,False,False,False,2019-05-24T20:57:47Z,2025-12-23T16:55:22Z,2025-09-02T13:41:08Z,131,HCL,master,76,76,48,6,NOASSERTION,Other,f3fe2fcddf3923fb6931dae8059acd3bf458b882,2025-09-02T13:39:10Z,Update README,Mitchell Cooper
disney,470406658,terraform-aws-lambda-at-edge-cognito-authentication,disney/terraform-aws-lambda-at-edge-cognito-authentication,disney,https://github.com/disney/terraform-aws-lambda-at-edge-cognito-authentication,https://github.com/disney/terraform-aws-lambda-at-edge-cognito-authentication.git,git@github.com:disney/terraform-aws-lambda-at-edge-cognito-authentication.git,Terraform module to create a Lambda@Edge for fronting a Cloudfront Distribution with authentication through Cognito user pools.,,,False,public,False,False,False,False,2022-03-16T02:40:59Z,2025-09-01T06:47:37Z,2025-10-30T04:07:15Z,362,HCL,main,21,21,12,10,NOASSERTION,Other,4543cdc1d08fe22a6c5a679844eb41ffbf5b50ae,2025-05-12T15:03:51Z,Add option to package config in lambda (#143),Simon Blake
disney,531587629,terraform-azure-dnsforwarding,disney/terraform-azure-dnsforwarding,disney,https://github.com/disney/terraform-azure-dnsforwarding,https://github.com/disney/terraform-azure-dnsforwarding.git,git@github.com:disney/terraform-azure-dnsforwarding.git,Creates a highly available DNS resolution solution using local bind servers for a given ExpressRoute connected VPC,,,False,public,False,False,False,False,2022-09-01T15:54:00Z,2022-09-01T15:55:14Z,2022-09-01T21:47:51Z,136,HCL,main,0,0,1,1,NOASSERTION,Other,82822a8840cfab2b16c89c0f7fb5ac28e865a600,2022-09-01T21:47:48Z,remove pre-commit file,Mitchell Cooper
disney,161840415,trace-metrics-intellij-plugin,disney/trace-metrics-intellij-plugin,disney,https://github.com/disney/trace-metrics-intellij-plugin,https://github.com/disney/trace-metrics-intellij-plugin.git,git@github.com:disney/trace-metrics-intellij-plugin.git,Trace Metrics IntelliJ Plugin,,,False,public,False,False,False,False,2018-12-14T21:06:21Z,2023-04-17T17:08:52Z,2023-04-17T17:08:45Z,684,Java,master,6,6,6,1,NOASSERTION,Other,d582f60d60f39bb8f8e510cf9b3d331353aee1d2,2023-04-17T17:08:45Z,Merge pull request #9 from disney/develop,Daniel Kirkdorffer
disney,13482795,yard-chef,disney/yard-chef,disney,https://github.com/disney/yard-chef,https://github.com/disney/yard-chef.git,git@github.com:disney/yard-chef.git,,,,False,public,True,False,False,False,2013-10-10T20:54:49Z,2020-07-19T22:08:50Z,2013-10-10T21:03:03Z,365,Ruby,master,6,6,3,0,MIT,MIT License,2c208336d355dd25486340faa42b1edf38a11a5b,2013-04-18T23:51:04Z,Merge pull request #7 from rightscale/white_13_03_acu48491_yard_chef_gemspec,caryp
