account,id,name,full_name,owner_login,html_url,clone_url,ssh_url,description,homepage,topics,private,visibility,fork,archived,disabled,is_template,created_at,updated_at,pushed_at,size_kb,language,default_branch,stargazers_count,watchers_count,forks_count,open_issues_count,license_spdx_id,license_name,latest_commit_sha,latest_commit_date,latest_commit_message,latest_commit_author
uber,132669533,h3-js,uber/h3-js,uber,https://github.com/uber/h3-js,https://github.com/uber/h3-js.git,git@github.com:uber/h3-js.git,"h3-js provides a JavaScript version of H3, a hexagon-based geospatial indexing system.",https://uber.github.io/h3,emscripten;geospatial;h3;hexagon;javascript;spatial-indexing;uber,False,public,False,False,False,False,2018-05-08T21:57:08Z,2026-01-22T21:32:10Z,2026-01-22T21:32:14Z,2408,JavaScript,master,1013,1013,101,11,Apache-2.0,Apache License 2.0,15408448101628ff2d9e40cd30c4ae261e5f0244,2026-01-22T21:32:06Z,Merge pull request #215 from uber/dependabot/npm_and_yarn/qs-6.14.1,Isaac Brodsky
uber,137135152,h3-py,uber/h3-py,uber,https://github.com/uber/h3-py,https://github.com/uber/h3-py.git,git@github.com:uber/h3-py.git,"Python bindings for H3, a hierarchical hexagonal geospatial indexing system",https://uber.github.io/h3-py,geocoding;geospatial;gis;h3;hexagonal-architecture;python;uber,False,public,False,False,False,False,2018-06-12T22:39:59Z,2026-01-22T09:28:00Z,2025-12-15T22:02:42Z,62226,Python,master,981,981,141,78,Apache-2.0,Apache License 2.0,486f6efd39fe50715715bd450a7f532204d80b97,2025-12-15T21:44:12Z,Prep for v4.4.1 release (#475),AJ Friend
uber,592487143,hermetic_cc_toolchain,uber/hermetic_cc_toolchain,uber,https://github.com/uber/hermetic_cc_toolchain,https://github.com/uber/hermetic_cc_toolchain.git,git@github.com:uber/hermetic_cc_toolchain.git,Bazel C/C++ toolchain for cross-compiling C/C++ programs,,,False,public,False,False,False,False,2023-01-23T20:44:38Z,2026-01-12T17:48:20Z,2026-01-06T15:52:04Z,861,Starlark,main,378,378,76,39,MIT,MIT License,f6b21a0b8d53ec8ab03b0e9fcdd2376c9f2ebd2f,2026-01-06T15:52:04Z,Support Bazel 9 (#233),Alex Tercete
uber,114173355,ios-snapshot-test-case,uber/ios-snapshot-test-case,uber,https://github.com/uber/ios-snapshot-test-case,https://github.com/uber/ios-snapshot-test-case.git,git@github.com:uber/ios-snapshot-test-case.git,Snapshot view unit tests for iOS,,,False,public,False,False,False,False,2017-12-13T21:59:37Z,2026-01-11T10:44:59Z,2025-12-02T22:19:46Z,1546,Objective-C,main,1845,1845,222,41,MIT,MIT License,337a423d5245535129af274ad5198a97c4f47271,2025-12-02T22:19:46Z,Update LibraryVsApplicationTestBundles.md with Swift example,Alan Zeino
uber,160626997,kraken,uber/kraken,uber,https://github.com/uber/kraken,https://github.com/uber/kraken.git,git@github.com:uber/kraken.git,P2P Docker registry capable of distributing TBs of data in seconds,,bittorrent;container;containerd;docker;docker-image;docker-registry;p2p,False,public,False,False,False,False,2018-12-06T06:04:35Z,2026-01-23T13:23:49Z,2026-01-23T13:23:44Z,14160,Go,master,6632,6632,463,108,Apache-2.0,Apache License 2.0,15f6ff4d5b7661b584d1b41e5e38ddf1cd40d446,2026-01-23T13:23:43Z,Add unit tests for cluster_client.go Locations function (#539),Gaurav Kumar
uber,161841164,mockolo,uber/mockolo,uber,https://github.com/uber/mockolo,https://github.com/uber/mockolo.git,git@github.com:uber/mockolo.git,Efficient Mock Generator for Swift,,commandline;efficient;fast;generates-mocks;mock;mockgen;mockgenerator;mocking;mocking-framework;mocking-library;mocking-utility;mocks;performant;protocols;scale;scaleable;subclassing;swift;swiftsyntax;xcode,False,public,False,False,False,True,2018-12-14T21:15:01Z,2026-01-21T20:20:29Z,2025-11-30T13:55:55Z,1019,Swift,master,881,881,93,20,Apache-2.0,Apache License 2.0,2632302e0b0da19978c0200fd6b3c8da8221c761,2025-11-30T13:55:55Z,The mutability of Swift structs is controlled by the use site. (#329),Roshan Kumar Sah
uber,1071594003,Moirai-SOSP25-code,uber/Moirai-SOSP25-code,uber,https://github.com/uber/Moirai-SOSP25-code,https://github.com/uber/Moirai-SOSP25-code.git,git@github.com:uber/Moirai-SOSP25-code.git,,,,False,public,False,False,False,False,2025-10-07T14:54:35Z,2025-11-03T12:01:08Z,2025-10-10T19:54:00Z,60,Python,main,1,1,0,0,Apache-2.0,Apache License 2.0,e177c5d861cc5e706c48097333999f021ad1a025,2025-10-10T19:53:04Z,remove old license,ziyueqiu
uber,1034734788,Moirai-SOSP25-logs,uber/Moirai-SOSP25-logs,uber,https://github.com/uber/Moirai-SOSP25-logs,https://github.com/uber/Moirai-SOSP25-logs.git,git@github.com:uber/Moirai-SOSP25-logs.git,,,,False,public,False,False,False,False,2025-08-08T22:26:56Z,2025-10-15T06:06:42Z,2025-10-07T17:38:10Z,1910671,,main,0,0,0,0,NOASSERTION,Other,6fd982ff3c5a94015c568f2d36cd1c8f63fe3d83,2025-10-07T17:37:26Z,Merge branch 'main' of ssh://github.com/uber/Moirai-SOSP25,ziyueqiu
uber,142928098,motif,uber/motif,uber,https://github.com/uber/motif,https://github.com/uber/motif.git,git@github.com:uber/motif.git,A simple DI API for Android / Java,,,False,public,False,False,False,False,2018-07-30T21:04:55Z,2026-01-23T12:56:31Z,2025-10-02T18:27:27Z,1793,Kotlin,main,537,537,43,34,Apache-2.0,Apache License 2.0,b08eb8f7b313638a4792237fa25581d9d464f310,2025-10-02T17:53:50Z,Prepare next development version.,Rubin Yoo
uber,102137661,NullAway,uber/NullAway,uber,https://github.com/uber/NullAway,https://github.com/uber/NullAway.git,git@github.com:uber/NullAway.git,A tool to help eliminate NullPointerExceptions (NPEs) in your Java code with low build-time overhead,,android;java;nullability;nullability-analysis;static-analysis;static-code-analysis,False,public,False,False,False,False,2017-09-01T17:35:57Z,2026-01-22T14:13:54Z,2026-01-23T06:38:01Z,8075,Java,master,3993,3993,329,133,MIT,MIT License,7f8bbcafbee8d38e26f616bb612c6532bffe5bf5,2026-01-20T14:59:32Z,Prepare next development version.,Yuxin Wang
uber,43598554,okbuck,uber/okbuck,uber,https://github.com/uber/okbuck,https://github.com/uber/okbuck.git,git@github.com:uber/okbuck.git,OkBuck is a gradle plugin that lets developers utilize the Buck build system on a gradle project.,,android;buck;gradle;gradle-plugin;watchman,False,public,False,False,False,False,2015-10-03T12:36:22Z,2025-10-14T12:56:23Z,2025-10-28T16:42:45Z,17812,Java,master,1536,1536,170,28,NOASSERTION,Other,6326605e76ac2caccb3ccebe7f4c8fedbc1da886,2025-10-14T12:56:19Z,Add support for Kotlin v2.2.0 (#995),Ryan Ulep
uber,232388106,orbit,uber/orbit,uber,https://github.com/uber/orbit,https://github.com/uber/orbit.git,git@github.com:uber/orbit.git,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,https://orbit-ml.readthedocs.io/en/stable/,arima;bayesian;bayesian-methods;bayesian-statistics;changepoint;exponential-smoothing;forecast;forecasting;machine-learning;orbit;probabilistic;probabilistic-programming;pyro;pystan;python;pytorch;regression;regression-models;stan;time-series,False,public,False,False,False,False,2020-01-07T18:20:37Z,2026-01-21T07:01:17Z,2025-06-05T05:20:57Z,168282,Python,dev,2028,2028,143,58,NOASSERTION,Other,96469d8836a726681f63135089e555f2e363960a,2025-06-05T05:19:05Z,fix formatting with black==25.1.0,edwinnglabs
uber,137539238,petastorm,uber/petastorm,uber,https://github.com/uber/petastorm,https://github.com/uber/petastorm.git,git@github.com:uber/petastorm.git,"Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets in Apache Parquet format. It supports ML frameworks such as Tensorflow, Pytorch, and PySpark and can be used from pure Python code.",,deep-learning;machine-learning;parquet;parquet-files;pyarrow;pyspark;pytorch;sysml;tensorflow,False,public,False,False,False,False,2018-06-15T23:15:29Z,2026-01-22T12:28:52Z,2026-01-02T23:08:02Z,2712,Python,master,1875,1875,286,180,Apache-2.0,Apache License 2.0,01ba9cb7da8d8a6937e177aee39e241e10569d29,2026-01-02T22:04:40Z,Add write permission to create release,arushi.arora
uber,160637359,piranha,uber/piranha,uber,https://github.com/uber/piranha,https://github.com/uber/piranha.git,git@github.com:uber/piranha.git,A tool for refactoring code related to feature flag APIs,,ast;ast-matcher;clang-plugin;code-management;code-quality;deadcode;feature-flags;feature-toggles;java;javascript;objective-c;refactoring;refactoring-tools;stale-flags;swift;swift-syntax,False,public,False,False,False,False,2018-12-06T07:38:02Z,2026-01-14T17:03:05Z,2025-10-06T13:49:28Z,3466,Rust,master,2416,2416,208,68,Apache-2.0,Apache License 2.0,78e23cb9d8a88a6e11da7a98c68367d3d81f982a,2025-10-06T13:48:57Z,Release 0.4.7.,danieltrt
uber,105686726,RIBs,uber/RIBs,uber,https://github.com/uber/RIBs,https://github.com/uber/RIBs.git,git@github.com:uber/RIBs.git,Uber's cross-platform mobile architecture framework - Android Repository,https://eng.uber.com/tag/ribs/,android;architectural-patterns;architecture;mobile;mobile-app;mobile-development;mvc;mvp;mvvm;viper,False,public,False,False,False,False,2017-10-03T18:18:50Z,2026-01-20T15:44:36Z,2025-09-17T05:52:16Z,11408,Kotlin,main,7897,7897,908,116,Apache-2.0,Apache License 2.0,f08e54ecde89030cc6f3963725e00a3457876601,2025-09-17T05:50:45Z,Prepare next development version,psteiger@gmail.com
uber,867340271,RIBs-iOS,uber/RIBs-iOS,uber,https://github.com/uber/RIBs-iOS,https://github.com/uber/RIBs-iOS.git,git@github.com:uber/RIBs-iOS.git,RIBs for iOS,,,False,public,False,False,False,False,2024-10-03T21:57:29Z,2026-01-22T08:24:29Z,2025-09-11T22:19:27Z,3006,Swift,main,160,160,19,31,Apache-2.0,Apache License 2.0,53f7cb391d48c385730df6ce1fb95029bca9d25a,2025-09-11T22:15:09Z,"Version 1.0.0 - Bump of RxSwift dependency to 6.x.x (currently 6.9.0), bump minimum iOS requirement to iOS 15 (#26)",Alex Bush
uber,46449357,rides-android-sdk,uber/rides-android-sdk,uber,https://github.com/uber/rides-android-sdk,https://github.com/uber/rides-android-sdk.git,git@github.com:uber/rides-android-sdk.git,Uber Rides Android SDK (beta),https://developer.uber.com/docs,,False,public,False,False,False,False,2015-11-18T21:43:03Z,2026-01-21T23:52:44Z,2026-01-21T23:52:40Z,1222,Java,main,293,293,132,48,MIT,MIT License,d068ac8ad179a85b327edc4c9c52f0abd2b3bd47,2026-01-21T23:52:40Z,Update README.md,Saurabh Lalwani
uber,1028638044,scip-lsp,uber/scip-lsp,uber,https://github.com/uber/scip-lsp,https://github.com/uber/scip-lsp.git,git@github.com:uber/scip-lsp.git,,,,False,public,False,False,False,False,2025-07-29T20:43:03Z,2026-01-16T18:33:21Z,2026-01-21T02:58:39Z,665,Go,main,12,12,8,16,MIT,MIT License,def3178716c15d7769166ad36412b2371f8a6633,2026-01-16T18:33:15Z,Add goto Implementation controller (#45),zerunz
uber,448046539,uForwarder,uber/uForwarder,uber,https://github.com/uber/uForwarder,https://github.com/uber/uForwarder.git,git@github.com:uber/uForwarder.git,"Apache Kafka is an open-source distributed event streaming platform used by thousands of companies. uForwarder aims to address several pain points while using Apache Kafka for pub-sub message queueing at scale, including partition scalability and head-of-line blocking.",,,False,public,False,False,False,False,2022-01-14T17:09:35Z,2026-01-11T18:39:55Z,2025-10-07T05:17:04Z,2186,Java,main,101,101,16,6,,,dfc8261072aec9af767fe3d08240d8a7f02cdbd5,2025-10-04T22:49:37Z,[Junit5 AutoMigrate] Migrate test target //data/kafka/uforwarder:test_main,Zhifeng Chen
uber,795115314,vscode-bazel-bsp,uber/vscode-bazel-bsp,uber,https://github.com/uber/vscode-bazel-bsp,https://github.com/uber/vscode-bazel-bsp.git,git@github.com:uber/vscode-bazel-bsp.git,"VS Code extension to provide integration with Bazel BSP, leveraging Build Server Protocol.  Currently focused on VS Code test explorer integration.",,bazel;build-server-protocol;testing-tools;vscode-extension,False,public,False,False,False,False,2024-05-02T16:02:51Z,2026-01-14T14:42:40Z,2026-01-14T19:33:10Z,431,TypeScript,main,17,17,3,8,Apache-2.0,Apache License 2.0,f7ebd7faebb7a45ba4fd527619a0dfa4fd0350ee,2026-01-14T14:42:35Z,chore: bump version to 0.0.16 and bazel-bsp server to 4.0.2 (#63),Haruna Oseni
