account,id,name,full_name,owner_login,html_url,clone_url,ssh_url,description,homepage,topics,private,visibility,fork,archived,disabled,is_template,created_at,updated_at,pushed_at,size_kb,language,default_branch,stargazers_count,watchers_count,forks_count,open_issues_count,license_spdx_id,license_name,latest_commit_sha,latest_commit_date,latest_commit_message,latest_commit_author
airbnb,5101926,cloud-maker,airbnb/cloud-maker,airbnb,https://github.com/airbnb/cloud-maker,https://github.com/airbnb/cloud-maker.git,git@github.com:airbnb/cloud-maker.git,Building castles in the sky,,,False,public,False,False,False,False,2012-07-18T21:12:21Z,2025-10-18T05:50:12Z,2016-11-06T00:13:36Z,564,Ruby,master,67,67,21,1,NOASSERTION,Other,0cc8809d195988f1b49d3f6d104e74e50b8b9c3d,2012-11-26T22:49:39Z,fix a cut an paste error,Davide Cerri
airbnb,17777154,collapstring,airbnb/collapstring,airbnb,https://github.com/airbnb/collapstring,https://github.com/airbnb/collapstring.git,git@github.com:airbnb/collapstring.git,Collapse quoted strings in strings,,,False,public,False,False,False,False,2014-03-15T14:30:10Z,2019-07-03T20:47:47Z,2014-06-10T04:33:43Z,472,Java,master,7,7,4,0,MIT,MIT License,87899e30998ced362e1caeabfaab388717a83e5d,2014-06-10T04:31:52Z,Merge pull request #8 from airbnb/pierre/release/0.2.0,Pierre Carrier
airbnb,1091174425,copybara-action,airbnb/copybara-action,airbnb,https://github.com/airbnb/copybara-action,https://github.com/airbnb/copybara-action.git,git@github.com:airbnb/copybara-action.git,Transform and move code between repositories. Start with ZERO config and 100% customizable.,,,False,public,True,False,False,False,2025-11-06T16:50:24Z,2025-12-19T14:20:03Z,2025-11-07T16:22:58Z,6156,TypeScript,main,1,1,0,0,Apache-2.0,Apache License 2.0,1c235179a987efcb35209d3378123fd67277cbc9,2025-11-07T16:22:58Z,Merge pull request #1 from fireboy1919/copybara-improvements,Ryan Tanner
airbnb,513691814,coredns,airbnb/coredns,airbnb,https://github.com/airbnb/coredns,https://github.com/airbnb/coredns.git,git@github.com:airbnb/coredns.git,CoreDNS is a DNS server that chains plugins,https://coredns.io,,False,public,True,False,False,False,2022-07-13T22:47:11Z,2022-08-08T21:59:11Z,2022-08-08T21:59:03Z,100469,Go,master,0,0,1,0,Apache-2.0,Apache License 2.0,592fab7b7f629877f227885e08b20ac7d02ae5c9,2022-08-08T15:21:34Z,build(deps): bump github.com/oschwald/geoip2-golang from 1.7.0 to 1.8.0 (#5560),dependabot[bot]
airbnb,478693604,cortex,airbnb/cortex,airbnb,https://github.com/airbnb/cortex,https://github.com/airbnb/cortex.git,git@github.com:airbnb/cortex.git,"A horizontally scalable, highly available, multi-tenant, long term Prometheus.",https://cortexmetrics.io/,,False,public,True,True,False,False,2022-04-06T19:08:43Z,2024-09-29T20:28:00Z,2022-11-03T20:53:18Z,126467,Go,master,3,3,1,0,Apache-2.0,Apache License 2.0,a1ca281f63966bd4d4a365fda7ca70283d6b2903,2022-11-03T16:43:02Z,change single-process-config-blocks.yaml to single-process-config-blocks-local.yaml (#4880),songjiayang
airbnb,5709488,cryo,airbnb/cryo,airbnb,https://github.com/airbnb/cryo,https://github.com/airbnb/cryo.git,git@github.com:airbnb/cryo.git,,,,False,public,False,False,False,False,2012-09-06T22:45:22Z,2020-12-21T07:45:12Z,2019-09-26T21:14:50Z,68,Ruby,master,7,7,6,1,MIT,MIT License,ca785e19b4a5dd19f9dc1de64c0e46802b89d151,2016-01-08T01:28:25Z,Merge pull request #18 from airbnb/willie-allow-iam-role-use,Willie Yao
airbnb,38265709,css,airbnb/css,airbnb,https://github.com/airbnb/css,https://github.com/airbnb/css.git,git@github.com:airbnb/css.git,A mostly reasonable approach to CSS and Sass.,,,False,public,False,False,False,False,2015-06-29T19:05:55Z,2026-01-26T14:56:00Z,2024-06-04T00:44:40Z,60,,master,7004,7004,1409,24,MIT,MIT License,c92f95c09909ab42fe65d1442658bb52d088c768,2024-06-03T23:40:39Z,Merge pull request #156 from airbnb/deprecation-notice,Dan Beam
airbnb,128852179,data-plane-api,airbnb/data-plane-api,airbnb,https://github.com/airbnb/data-plane-api,https://github.com/airbnb/data-plane-api.git,git@github.com:airbnb/data-plane-api.git,Envoy REST/proto API definitions and documentation,,,False,public,True,False,False,False,2018-04-10T00:58:50Z,2021-04-06T13:53:18Z,2018-04-16T22:21:11Z,1386,Python,master,4,4,2,0,Apache-2.0,Apache License 2.0,48663c36ee3889f69113e39c1519dfc96f0d15d4,2018-04-16T21:15:20Z,api: trivial change to test data-plane-api mirroring. (#3086),data-plane-api(CircleCI)
airbnb,63455977,dd-agent,airbnb/dd-agent,airbnb,https://github.com/airbnb/dd-agent,https://github.com/airbnb/dd-agent.git,git@github.com:airbnb/dd-agent.git,Datadog Agent,http://docs.datadoghq.com/,,False,public,True,False,False,False,2016-07-15T23:16:48Z,2019-07-03T20:49:18Z,2016-08-02T22:16:09Z,38587,Python,master,2,2,3,0,NOASSERTION,Other,489902eeef5b2f66c4878cb8a42e79c54883c042,2016-07-28T15:27:31Z,[core] remove noisy logs (#2715),Quentin Madec
airbnb,37286678,DeepLinkDispatch,airbnb/DeepLinkDispatch,airbnb,https://github.com/airbnb/DeepLinkDispatch,https://github.com/airbnb/DeepLinkDispatch.git,git@github.com:airbnb/DeepLinkDispatch.git,"A simple, annotation-based library for making deep link handling better on Android",http://nerds.airbnb.com/deeplinkdispatch/,android;annotation-processor;deep-links,False,public,False,False,False,False,2015-06-11T21:16:48Z,2026-01-26T19:23:12Z,2026-01-26T19:23:08Z,2952,Kotlin,master,4410,4410,415,53,,,f8a3c5acf3a4f6d81cdf26e81cd3170f5d0781c8,2026-01-26T19:23:08Z,Upgrade GitHub Actions for Node 24 compatibility (#390),Salman Chishti
airbnb,71178095,deline,airbnb/deline,airbnb,https://github.com/airbnb/deline,https://github.com/airbnb/deline.git,git@github.com:airbnb/deline.git,An ES6 template tag that strips unwanted newlines from strings.,,,False,public,False,False,False,False,2016-10-17T20:25:07Z,2025-07-02T15:59:21Z,2023-03-04T01:20:40Z,26,JavaScript,master,65,65,11,0,MIT,MIT License,3790a4d93f8f0d5b4923a65855f780ea6d214039,2019-07-20T17:15:23Z,[meta] create FUNDING.yml,Jordan Harband
airbnb,11269609,docker-client,airbnb/docker-client,airbnb,https://github.com/airbnb/docker-client,https://github.com/airbnb/docker-client.git,git@github.com:airbnb/docker-client.git,Docker client library to access the Docker remote API.,,,False,public,True,False,False,False,2013-07-09T01:14:11Z,2019-07-03T20:47:32Z,2013-07-16T21:08:40Z,172,Ruby,master,8,8,4,0,MIT,MIT License,76d44d529fbfa48996c2272f590642bbc0bd01bc,2013-07-11T17:21:06Z,remove unnecessary active_support dependency,Sridatta Thatipamala
airbnb,11269610,docker-registry,airbnb/docker-registry,airbnb,https://github.com/airbnb/docker-registry,https://github.com/airbnb/docker-registry.git,git@github.com:airbnb/docker-registry.git,Registry server for Docker (hosting/delivering of repositories and images),http://docker.io,,False,public,True,False,False,False,2013-07-09T01:14:15Z,2020-03-11T12:05:37Z,2013-07-08T23:58:18Z,152,Python,master,8,8,2,0,Apache-2.0,Apache License 2.0,8afeaf2b41a40ea39ad30651a84666c56a356049,2013-07-08T23:58:06Z,Fixed search response,Sam Alba
airbnb,208320365,dynein,airbnb/dynein,airbnb,https://github.com/airbnb/dynein,https://github.com/airbnb/dynein.git,git@github.com:airbnb/dynein.git,Airbnb's Open-source Distributed Delayed Job Queueing System,https://medium.com/airbnb-engineering/dynein-building-a-distributed-delayed-job-queueing-system-93ab10f05f99,,False,public,False,True,False,False,2019-09-13T18:09:23Z,2026-01-21T02:33:31Z,2020-01-07T09:32:16Z,71,Java,master,388,388,39,1,Apache-2.0,Apache License 2.0,2b3164ad0c578f3693449fb58e65a376ca7ebaba,2020-01-07T09:32:14Z,Merge pull request #1 from connorads/patch-1,Dezhi “Andy” Fang
