File Path,Option,Concept,Values,Changed internally,Removed
notification-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.executions.execution.id,maven,['report'],0,False
notification-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.executions.execution.phase,maven,['test'],0,False
notification-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.groupId,maven,['org.jacoco'],0,False
notification-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.version,maven,['0.7.6.201602180812'],0,False
notification-service/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.artifactId,maven,['spring-boot-maven-plugin'],0,False
notification-service/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.configuration.finalName,maven,['notification-service'],0,False
notification-service/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.groupId,maven,['org.springframework.boot'],0,False
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.artifactId,maven,['json-path'],0,True
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.groupId,maven,['com.jayway.jsonpath'],0,True
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.scope,maven,['test'],0,True
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.version,maven,['2.1.0'],0,True
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.artifactId,maven,['json-path'],0,False
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.groupId,maven,['com.jayway.jsonpath'],0,False
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.scope,maven,['test'],0,False
notification-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.version,maven,['2.2.0'],0,False
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.artifactId,maven,['de.flapdoodle.embed.mongo'],0,True
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.groupId,maven,['de.flapdoodle.embed'],0,True
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.scope,maven,['test'],0,True
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.version,maven,['1.50.2'],0,True
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.artifactId,maven,['de.flapdoodle.embed.mongo'],0,False
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.groupId,maven,['de.flapdoodle.embed'],0,False
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.scope,maven,['test'],0,False
notification-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.version,maven,['1.50.3'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-actuator.artifactId,maven,['spring-boot-starter-actuator'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-actuator.groupId,maven,['org.springframework.boot'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-data-mongodb.artifactId,maven,['spring-boot-starter-data-mongodb'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-data-mongodb.groupId,maven,['org.springframework.boot'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-mail.artifactId,maven,['spring-boot-starter-mail'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-mail.groupId,maven,['org.springframework.boot'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-security.artifactId,maven,['spring-boot-starter-security'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-security.groupId,maven,['org.springframework.boot'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.artifactId,maven,['spring-boot-starter-test'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.groupId,maven,['org.springframework.boot'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.scope,maven,['test'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-web.artifactId,maven,['spring-boot-starter-web'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-web.groupId,maven,['org.springframework.boot'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-netflix-hystrix-stream.artifactId,maven,['spring-cloud-netflix-hystrix-stream'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-netflix-hystrix-stream.groupId,maven,['org.springframework.cloud'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-bus-amqp.artifactId,maven,['spring-cloud-starter-bus-amqp'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-bus-amqp.groupId,maven,['org.springframework.cloud'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.artifactId,maven,['spring-cloud-starter-config'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.groupId,maven,['org.springframework.cloud'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-eureka.artifactId,maven,['spring-cloud-starter-eureka'],0,True
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-eureka.groupId,maven,['org.springframework.cloud'],0,True
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-feign.artifactId,maven,['spring-cloud-starter-feign'],0,True
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-feign.groupId,maven,['org.springframework.cloud'],0,True
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-eureka-client.artifactId,maven,['spring-cloud-starter-netflix-eureka-client'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-eureka-client.groupId,maven,['org.springframework.cloud'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-oauth2.artifactId,maven,['spring-cloud-starter-oauth2'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-oauth2.groupId,maven,['org.springframework.cloud'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-openfeign.artifactId,maven,['spring-cloud-starter-openfeign'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-openfeign.groupId,maven,['org.springframework.cloud'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-sleuth.artifactId,maven,['spring-cloud-starter-sleuth'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-sleuth.groupId,maven,['org.springframework.cloud'],0,False
notification-service/pom.xml,project.dependencies.dependency.org.springframework.security.oauth:spring-security-oauth2.artifactId,maven,['spring-security-oauth2'],0,True
notification-service/pom.xml,project.dependencies.dependency.org.springframework.security.oauth:spring-security-oauth2.groupId,maven,['org.springframework.security.oauth'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.boot:spring-boot-starter-parent:1.3.3.RELEASE.artifactId,maven,['spring-boot-starter-parent'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.boot:spring-boot-starter-parent:1.3.3.RELEASE.groupId,maven,['org.springframework.boot'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.boot:spring-boot-starter-parent:1.3.3.RELEASE.scope,maven,['import'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.boot:spring-boot-starter-parent:1.3.3.RELEASE.type,maven,['pom'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.boot:spring-boot-starter-parent:1.3.3.RELEASE.version,maven,['1.3.3.RELEASE'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.artifactId,maven,['spring-cloud-dependencies'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.groupId,maven,['org.springframework.cloud'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.scope,maven,['import'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.type,maven,['pom'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.version,maven,['${spring-cloud.version}'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:Brixton.BUILD-SNAPSHOT.artifactId,maven,['spring-cloud-dependencies'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:Brixton.BUILD-SNAPSHOT.groupId,maven,['org.springframework.cloud'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:Brixton.BUILD-SNAPSHOT.scope,maven,['import'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:Brixton.BUILD-SNAPSHOT.type,maven,['pom'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:Brixton.BUILD-SNAPSHOT.version,maven,['Brixton.BUILD-SNAPSHOT'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.artifactId,maven,['spring-cloud-starter-parent'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.groupId,maven,['org.springframework.cloud'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.scope,maven,['import'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.type,maven,['pom'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.version,maven,['Brixton.M4'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.artifactId,maven,['spring-cloud-starter-parent'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.groupId,maven,['org.springframework.cloud'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.scope,maven,['import'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.type,maven,['pom'],0,True
notification-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.version,maven,['Brixton.RELEASE'],0,True
notification-service/pom.xml,project.groupId,maven,['com.piggymetrics'],0,True
notification-service/pom.xml,project.modelVersion,maven,['4.0.0'],0,False
notification-service/pom.xml,project.name,maven,['notification-service'],0,False
notification-service/pom.xml,project.packaging,maven,['jar'],0,False
notification-service/pom.xml,project.parent.artifactId,maven,"['piggymetrics', 'spring-boot-starter-parent']",1,False
notification-service/pom.xml,project.parent.groupId,maven,"['com.piggymetrics', 'org.springframework.boot']",1,False
notification-service/pom.xml,project.parent.version,maven,"['1.0-SNAPSHOT', '1.3.3.RELEASE', '1.3.5.RELEASE', '2.0.3.RELEASE']",3,False
notification-service/pom.xml,project.properties.java.version,maven,['1.8'],0,True
notification-service/pom.xml,project.properties.project.build.sourceEncoding,maven,['UTF-8'],0,True
notification-service/pom.xml,project.properties.spring-cloud.version,maven,['Finchley.RELEASE'],0,True
notification-service/pom.xml,project.repositories.repository.id,maven,['spring-milestones'],0,True
notification-service/pom.xml,project.repositories.repository.name,maven,['Spring Milestones'],0,True
notification-service/pom.xml,project.repositories.repository.snapshots.enabled,maven,['false'],0,True
notification-service/pom.xml,project.repositories.repository.url,maven,['https://repo.spring.io/milestone'],0,True
notification-service/pom.xml,project.version,maven,['1.0.0-SNAPSHOT'],0,False
notification-service/src/main/resources/bootstrap.yml,spring.application.name,yaml,['notification-service'],0,False
notification-service/src/main/resources/bootstrap.yml,spring.cloud.config.fail-fast,yaml,['true'],0,False
notification-service/src/main/resources/bootstrap.yml,spring.cloud.config.password,yaml,['${CONFIG_SERVICE_PASSWORD}'],0,False
notification-service/src/main/resources/bootstrap.yml,spring.cloud.config.uri,yaml,['http://config:8888'],0,False
notification-service/src/main/resources/bootstrap.yml,spring.cloud.config.username,yaml,['user'],0,False
notification-service/src/test/resources/application.yml,backup.cron,spring,['0 0 12 * * *'],0,False
notification-service/src/test/resources/application.yml,backup.email.attachment,spring,['backup.json'],0,False
notification-service/src/test/resources/application.yml,backup.email.subject,spring,['PiggyMetrics account backup'],0,False
notification-service/src/test/resources/application.yml,backup.email.text,spring,"['Howdy, {0}. Your account backup is ready.\r\n\r\nCheers,\r\nPiggyMetrics team']",0,False
notification-service/src/test/resources/application.yml,delay.value,spring,['5000'],0,True
notification-service/src/test/resources/application.yml,remind.cron,spring,['0 0 0 * * *'],0,False
notification-service/src/test/resources/application.yml,remind.email.subject,spring,['PiggyMetrics reminder'],0,False
notification-service/src/test/resources/application.yml,remind.email.text,spring,"[""Hey, {0}! We''ve missed you here on PiggyMetrics. It''s time to check your budget statistics.\r\n\r\nCheers,\r\nPiggyMetrics team""]",0,False
notification-service/src/test/resources/application.yml,spring.data.mongodb.database,spring,['piggymetrics'],0,False
notification-service/src/test/resources/application.yml,spring.data.mongodb.port,spring,['0'],0,False
notification-service/src/test/resources/application.yml,spring.mail.host,spring,['smtp.gmail.com'],0,False
notification-service/src/test/resources/application.yml,spring.mail.password,spring,['test'],0,False
notification-service/src/test/resources/application.yml,spring.mail.port,spring,['465'],0,False
notification-service/src/test/resources/application.yml,spring.mail.properties.mail.smtp.auth,spring,['True'],0,False
notification-service/src/test/resources/application.yml,spring.mail.properties.mail.smtp.socketFactory.class,spring,['javax.net.ssl.SSLSocketFactory'],0,False
notification-service/src/test/resources/application.yml,spring.mail.properties.mail.smtp.socketFactory.fallback,spring,['False'],0,False
notification-service/src/test/resources/application.yml,spring.mail.properties.mail.smtp.socketFactory.port,spring,['465'],0,False
notification-service/src/test/resources/application.yml,spring.mail.properties.mail.smtp.ssl.enable,spring,['True'],0,False
notification-service/src/test/resources/application.yml,spring.mail.username,spring,['test'],0,False
notification-service/src/test/resources/bootstrap.yml,eureka.client.enabled,yaml,['false'],0,False
pom.xml,ExecutableName,maven,"['target/piggymetrics-1.0-SNAPSHOT.pom', 'target/piggymetrics-1.0-SNAPSHOT.war']",1,False
pom.xml,ExecutableNameNoVersion,maven,"['target/piggymetrics.pom', 'target/piggymetrics.war']",1,False
pom.xml,project.artifactId,maven,['piggymetrics'],0,False
pom.xml,project.build.finalName,maven,"['ROOT', 'spring_mvc_test']",1,True
pom.xml,project.build.pluginManagement.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.artifactId,maven,['jacoco-maven-plugin'],0,True
pom.xml,project.build.pluginManagement.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.executions.execution.id,maven,['report'],0,True
pom.xml,project.build.pluginManagement.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.executions.execution.phase,maven,['test'],0,True
pom.xml,project.build.pluginManagement.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.groupId,maven,['org.jacoco'],0,True
pom.xml,project.build.pluginManagement.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.version,maven,['0.7.5.201505241946'],0,True
pom.xml,project.build.plugins.plugin.None:maven-compiler-plugin:${compiler.version}.artifactId,maven,['maven-compiler-plugin'],0,True
pom.xml,project.build.plugins.plugin.None:maven-compiler-plugin:${compiler.version}.configuration.source,maven,['1.6'],0,True
pom.xml,project.build.plugins.plugin.None:maven-compiler-plugin:${compiler.version}.configuration.target,maven,['1.6'],0,True
pom.xml,project.build.plugins.plugin.None:maven-compiler-plugin:${compiler.version}.version,maven,['${compiler.version}'],0,True
pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.artifactId,maven,['jacoco-maven-plugin'],0,True
pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.executions.execution.id,maven,['report'],0,True
pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.executions.execution.phase,maven,['test'],0,True
pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.groupId,maven,['org.jacoco'],0,True
pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.version,maven,['0.7.5.201505241946'],0,True
pom.xml,project.build.sourceDirectory,maven,['src/main/java'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-annotations:${jackson.version}.artifactId,maven,['jackson-annotations'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-annotations:${jackson.version}.groupId,maven,['com.fasterxml.jackson.core'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-annotations:${jackson.version}.version,maven,['${jackson.version}'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-core:${jackson.version}.artifactId,maven,['jackson-core'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-core:${jackson.version}.groupId,maven,['com.fasterxml.jackson.core'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-core:${jackson.version}.version,maven,['${jackson.version}'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-databind:${jackson.version}.artifactId,maven,['jackson-databind'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-databind:${jackson.version}.groupId,maven,['com.fasterxml.jackson.core'],0,True
pom.xml,project.dependencies.dependency.com.fasterxml.jackson.core:jackson-databind:${jackson.version}.version,maven,['${jackson.version}'],0,True
pom.xml,project.dependencies.dependency.javax.mail:mail:${javax.mail.version}.artifactId,maven,['mail'],0,True
pom.xml,project.dependencies.dependency.javax.mail:mail:${javax.mail.version}.groupId,maven,['javax.mail'],0,True
pom.xml,project.dependencies.dependency.javax.mail:mail:${javax.mail.version}.version,maven,['${javax.mail.version}'],0,True
pom.xml,project.dependencies.dependency.javax.servlet.jsp:jsp-api:2.1.artifactId,maven,['jsp-api'],0,True
pom.xml,project.dependencies.dependency.javax.servlet.jsp:jsp-api:2.1.groupId,maven,['javax.servlet.jsp'],0,True
pom.xml,project.dependencies.dependency.javax.servlet.jsp:jsp-api:2.1.scope,maven,['provided'],0,True
pom.xml,project.dependencies.dependency.javax.servlet.jsp:jsp-api:2.1.version,maven,['2.1'],0,True
pom.xml,project.dependencies.dependency.javax.servlet:javax.servlet-api:3.1.0.artifactId,maven,['javax.servlet-api'],0,True
pom.xml,project.dependencies.dependency.javax.servlet:javax.servlet-api:3.1.0.groupId,maven,['javax.servlet'],0,True
pom.xml,project.dependencies.dependency.javax.servlet:javax.servlet-api:3.1.0.scope,maven,['provided'],0,True
pom.xml,project.dependencies.dependency.javax.servlet:javax.servlet-api:3.1.0.version,maven,['3.1.0'],0,True
pom.xml,project.dependencies.dependency.javax.validation:validation-api:${validation.api.version}.artifactId,maven,['validation-api'],0,True
pom.xml,project.dependencies.dependency.javax.validation:validation-api:${validation.api.version}.groupId,maven,['javax.validation'],0,True
pom.xml,project.dependencies.dependency.javax.validation:validation-api:${validation.api.version}.version,maven,['${validation.api.version}'],0,True
pom.xml,project.dependencies.dependency.joda-time:joda-time:${joda.version}.artifactId,maven,['joda-time'],0,True
pom.xml,project.dependencies.dependency.joda-time:joda-time:${joda.version}.groupId,maven,['joda-time'],0,True
pom.xml,project.dependencies.dependency.joda-time:joda-time:${joda.version}.version,maven,['${joda.version}'],0,True
pom.xml,project.dependencies.dependency.joda-time:joda-time:2.7.artifactId,maven,['joda-time'],0,True
pom.xml,project.dependencies.dependency.joda-time:joda-time:2.7.groupId,maven,['joda-time'],0,True
pom.xml,project.dependencies.dependency.joda-time:joda-time:2.7.version,maven,['2.7'],0,True
pom.xml,project.dependencies.dependency.jstl:jstl:${jstl.version}.artifactId,maven,['jstl'],0,True
pom.xml,project.dependencies.dependency.jstl:jstl:${jstl.version}.groupId,maven,['jstl'],0,True
pom.xml,project.dependencies.dependency.jstl:jstl:${jstl.version}.version,maven,['${jstl.version}'],0,True
pom.xml,project.dependencies.dependency.log4j:log4j:${log4j.version}.artifactId,maven,['log4j'],0,True
pom.xml,project.dependencies.dependency.log4j:log4j:${log4j.version}.groupId,maven,['log4j'],0,True
pom.xml,project.dependencies.dependency.log4j:log4j:${log4j.version}.version,maven,['${log4j.version}'],0,True
pom.xml,project.dependencies.dependency.mysql:mysql-connector-java:${mysql.connector.version}.artifactId,maven,['mysql-connector-java'],0,True
pom.xml,project.dependencies.dependency.mysql:mysql-connector-java:${mysql.connector.version}.groupId,maven,['mysql'],0,True
pom.xml,project.dependencies.dependency.mysql:mysql-connector-java:${mysql.connector.version}.version,maven,['${mysql.connector.version}'],0,True
pom.xml,project.dependencies.dependency.net.sf.ehcache:ehcache:${ehcache.version}.artifactId,maven,['ehcache'],0,True
pom.xml,project.dependencies.dependency.net.sf.ehcache:ehcache:${ehcache.version}.groupId,maven,['net.sf.ehcache'],0,True
pom.xml,project.dependencies.dependency.net.sf.ehcache:ehcache:${ehcache.version}.version,maven,['${ehcache.version}'],0,True
pom.xml,project.dependencies.dependency.org.hibernate:hibernate-validator:${hibernate.validator.version}.artifactId,maven,['hibernate-validator'],0,True
pom.xml,project.dependencies.dependency.org.hibernate:hibernate-validator:${hibernate.validator.version}.groupId,maven,['org.hibernate'],0,True
pom.xml,project.dependencies.dependency.org.hibernate:hibernate-validator:${hibernate.validator.version}.scope,maven,['runtime'],0,True
pom.xml,project.dependencies.dependency.org.hibernate:hibernate-validator:${hibernate.validator.version}.version,maven,['${hibernate.validator.version}'],0,True
pom.xml,project.dependencies.dependency.org.projectlombok:lombok:${lombok.version}.artifactId,maven,['lombok'],0,True
pom.xml,project.dependencies.dependency.org.projectlombok:lombok:${lombok.version}.groupId,maven,['org.projectlombok'],0,True
pom.xml,project.dependencies.dependency.org.projectlombok:lombok:${lombok.version}.scope,maven,['provided'],0,True
pom.xml,project.dependencies.dependency.org.projectlombok:lombok:${lombok.version}.version,maven,['${lombok.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-config:${spring.security.version}.artifactId,maven,['spring-security-config'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-config:${spring.security.version}.groupId,maven,['org.springframework.security'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-config:${spring.security.version}.version,maven,['${spring.security.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-taglibs:${spring.security.version}.artifactId,maven,['spring-security-taglibs'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-taglibs:${spring.security.version}.groupId,maven,['org.springframework.security'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-taglibs:${spring.security.version}.version,maven,['${spring.security.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-web:${spring.security.version}.artifactId,maven,['spring-security-web'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-web:${spring.security.version}.groupId,maven,['org.springframework.security'],0,True
pom.xml,project.dependencies.dependency.org.springframework.security:spring-security-web:${spring.security.version}.version,maven,['${spring.security.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-context-support:${spring.version}.artifactId,maven,['spring-context-support'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-context-support:${spring.version}.groupId,maven,['org.springframework'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-context-support:${spring.version}.version,maven,['${spring.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-core:${spring.version}.artifactId,maven,['spring-core'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-core:${spring.version}.groupId,maven,['org.springframework'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-core:${spring.version}.version,maven,['${spring.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-test:${spring.version}.artifactId,maven,['spring-test'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-test:${spring.version}.groupId,maven,['org.springframework'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-test:${spring.version}.scope,maven,['test'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-test:${spring.version}.version,maven,['${spring.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-web:${spring.version}.artifactId,maven,['spring-web'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-web:${spring.version}.groupId,maven,['org.springframework'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-web:${spring.version}.version,maven,['${spring.version}'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-webmvc:${spring.version}.artifactId,maven,['spring-webmvc'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-webmvc:${spring.version}.groupId,maven,['org.springframework'],0,True
pom.xml,project.dependencies.dependency.org.springframework:spring-webmvc:${spring.version}.version,maven,['${spring.version}'],0,True
pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.artifactId,maven,['spring-cloud-dependencies'],0,False
pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.groupId,maven,['org.springframework.cloud'],0,False
pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.scope,maven,['import'],0,False
pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.type,maven,['pom'],0,False
pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.version,maven,['${spring-cloud.version}'],0,False
pom.xml,project.groupId,maven,['com.piggymetrics'],0,False
pom.xml,project.modelVersion,maven,['4.0.0'],0,False
pom.xml,project.name,maven,"['PiggyMetrics', 'piggymetrics']",1,False
pom.xml,project.packaging,maven,"['pom', 'war']",1,False
pom.xml,project.parent.artifactId,maven,['spring-boot-starter-parent'],0,False
