account,id,name,full_name,owner_login,html_url,clone_url,ssh_url,description,homepage,topics,private,visibility,fork,archived,disabled,is_template,created_at,updated_at,pushed_at,size_kb,language,default_branch,stargazers_count,watchers_count,forks_count,open_issues_count,license_spdx_id,license_name,latest_commit_sha,latest_commit_date,latest_commit_message,latest_commit_author
netflix,317375887,dgs-framework,Netflix/dgs-framework,Netflix,https://github.com/Netflix/dgs-framework,https://github.com/Netflix/dgs-framework.git,git@github.com:Netflix/dgs-framework.git,GraphQL for Java with Spring Boot made easy.,https://netflix.github.io/dgs,dgs;graphql;graphql-java;java;spring-boot,False,public,False,False,False,False,2020-11-30T23:54:32Z,2026-01-21T08:07:43Z,2026-01-22T22:03:27Z,8630,Kotlin,master,3291,3291,329,45,Apache-2.0,Apache License 2.0,5381fcfed601ec879e21fee4d2eec09e5cf05c06,2026-01-20T23:07:09Z,Merge pull request #2258 from Netflix/federation-transform-flag,jjacobs44
netflix,418599475,dgs-intellij-plugin,Netflix/dgs-intellij-plugin,Netflix,https://github.com/Netflix/dgs-intellij-plugin,https://github.com/Netflix/dgs-intellij-plugin.git,git@github.com:Netflix/dgs-intellij-plugin.git,,,,False,public,False,False,False,False,2021-10-18T17:20:14Z,2026-01-12T05:15:37Z,2025-12-19T21:28:48Z,2034,Kotlin,main,27,27,11,9,Apache-2.0,Apache License 2.0,3a158f602c27a1d6ec59a08f047cec4ea48891d8,2025-12-19T21:01:44Z,Merge pull request #119 from Netflix/feature/unresolved-schema,iparadiso
netflix,65498366,dyno-queues,Netflix/dyno-queues,Netflix,https://github.com/Netflix/dyno-queues,https://github.com/Netflix/dyno-queues.git,git@github.com:Netflix/dyno-queues.git,Dyno Queues is a recipe that provides task queues utilizing Dynomite.,,,False,public,False,False,False,False,2016-08-11T20:08:59Z,2026-01-12T05:15:36Z,2025-12-17T00:06:15Z,590,Java,dev,275,275,58,13,Apache-2.0,Apache License 2.0,3b0124537b302ad2d3fb5799e832d9d0e8b5c402,2025-12-17T00:06:15Z,Merge pull request #110 from Netflix/use-environments,Roberto Perez Alcolea
netflix,60204104,dynomite-manager,Netflix/dynomite-manager,Netflix,https://github.com/Netflix/dynomite-manager,https://github.com/Netflix/dynomite-manager.git,git@github.com:Netflix/dynomite-manager.git,A sidecar to manage Dynomite clusters,https://github.com/Netflix/dynomite,,False,public,False,False,False,False,2016-06-01T19:14:37Z,2026-01-12T05:15:37Z,2025-12-17T00:25:00Z,1798,Java,dev,94,94,59,11,Apache-2.0,Apache License 2.0,b3184183f8fe3ffdd4f2835c4e084099b8aacb6d,2025-12-17T00:25:00Z,Merge pull request #156 from Netflix/use-environments,Roberto Perez Alcolea
netflix,5198041,eureka,Netflix/eureka,Netflix,https://github.com/Netflix/eureka,https://github.com/Netflix/eureka.git,git@github.com:Netflix/eureka.git,AWS Service registry for resilient mid-tier load balancing and failover.,,,False,public,False,False,False,False,2012-07-26T22:23:07Z,2026-01-23T11:05:35Z,2026-01-22T23:47:39Z,12629,Java,master,12689,12689,3788,136,Apache-2.0,Apache License 2.0,459fcf59866b1a950f6e88530a0b1b870fa5212f,2025-12-17T17:03:57Z,Merge pull request #1605 from Netflix/use-environments,Roberto Perez Alcolea
netflix,8103021,EVCache,Netflix/EVCache,Netflix,https://github.com/Netflix/EVCache,https://github.com/Netflix/EVCache.git,git@github.com:Netflix/EVCache.git,A distributed in-memory data store for the cloud,,,False,public,False,False,False,False,2013-02-08T22:52:57Z,2026-01-20T21:47:33Z,2026-01-20T21:49:16Z,3162,Java,master,2162,2162,252,18,Apache-2.0,Apache License 2.0,22ef2342a60a1cd059f7b509b729e63bdc708225,2026-01-15T17:48:28Z,fix build: java-version for nebula,Sunjeet
netflix,6197662,frigga,Netflix/frigga,Netflix,https://github.com/Netflix/frigga,https://github.com/Netflix/frigga.git,git@github.com:Netflix/frigga.git,Utilities for working with Asgard named objects,,,False,public,False,False,False,False,2012-10-12T23:12:05Z,2026-01-12T05:15:36Z,2025-12-17T00:38:49Z,518,Java,master,42,42,49,0,Apache-2.0,Apache License 2.0,5b6960d900d8f4684ca46e8f0919928e802af237,2025-12-17T00:38:49Z,Merge pull request #48 from Netflix/use-environments,Roberto Perez Alcolea
netflix,4941867,governator,Netflix/governator,Netflix,https://github.com/Netflix/governator,https://github.com/Netflix/governator.git,git@github.com:Netflix/governator.git,"Governator is a library of extensions and utilities that enhance Google Guice to provide: classpath scanning and automatic binding, lifecycle management, configuration to field mapping, field validation and parallelized object warmup.",,,False,public,False,False,False,False,2012-07-07T22:28:42Z,2026-01-12T05:15:36Z,2025-12-17T03:20:59Z,4566,Java,master,827,827,176,11,Apache-2.0,Apache License 2.0,9a71356475b98e0c5ea397e8c3a59b157dcc9605,2025-12-17T03:20:59Z,Merge pull request #425 from Netflix/use-environments,Roberto Perez Alcolea
netflix,75422566,hollow,Netflix/hollow,Netflix,https://github.com/Netflix/hollow,https://github.com/Netflix/hollow.git,git@github.com:Netflix/hollow.git,Hollow is a java library and toolset for disseminating in-memory datasets from a single producer to many consumers for high performance read-only access.,,,False,public,False,False,False,False,2016-12-02T18:56:43Z,2026-01-21T17:21:54Z,2026-01-21T17:29:26Z,26823,Java,master,1331,1331,235,148,Apache-2.0,Apache License 2.0,81ea130f27786dbc84ae5a23b3ef7757e33ffeb6,2026-01-21T17:21:36Z,fix: correct field index in PerfAPI codegen when fields are filtered (#788),Eduardo Ramirez
netflix,6766558,Hystrix,Netflix/Hystrix,Netflix,https://github.com/Netflix/Hystrix,https://github.com/Netflix/Hystrix.git,git@github.com:Netflix/Hystrix.git,"Hystrix is a latency and fault tolerance library designed to isolate points of access to remote systems, services and 3rd party libraries, stop cascading failure and enable resilience in complex distributed systems where failure is inevitable.",,,False,public,False,False,False,False,2012-11-19T20:14:46Z,2026-01-22T11:46:35Z,2025-12-17T03:21:02Z,9828,Java,master,24458,24458,4716,54,,,5ce3bc58c38e7ca60ef2fe0e516e390e294ad941,2025-12-17T03:21:02Z,Merge pull request #2115 from Netflix/use-environments,Roberto Perez Alcolea
netflix,27609596,iep,Netflix/iep,Netflix,https://github.com/Netflix/iep,https://github.com/Netflix/iep.git,git@github.com:Netflix/iep.git,Insight Engineering Platform Components,,,False,public,False,False,False,False,2014-12-05T20:50:15Z,2026-01-06T05:01:25Z,2026-01-05T20:13:34Z,5206,Java,main,95,95,40,1,,,083faac62a0251899bd9770d15616e99bc696c09,2026-01-05T20:13:34Z,update license headers for 2026 (#638),brharrington
netflix,37542590,lemur,Netflix/lemur,Netflix,https://github.com/Netflix/lemur,https://github.com/Netflix/lemur.git,git@github.com:Netflix/lemur.git,Repository for the Lemur Certificate Manager,,aws;python;security;ssl;ssl-certificates;tls,False,public,False,False,False,False,2015-06-16T16:36:07Z,2026-01-16T23:30:22Z,2026-01-16T23:30:09Z,12065,Python,main,1763,1763,322,107,Apache-2.0,Apache License 2.0,22aa3511d3acb444e2b9c5fecd05584ff697d371,2026-01-16T23:30:09Z,Merge pull request #5336 from jmcrawford45/enable-autorotate-filter,Jared Crawford
netflix,787678390,maestro,Netflix/maestro,Netflix,https://github.com/Netflix/maestro,https://github.com/Netflix/maestro.git,git@github.com:Netflix/maestro.git,Maestro: Netflix’s Workflow Orchestrator,https://maestro-doc.github.io,agentic-workflow;analytics;automation;batch-processing;dag;data-engineering;data-ops;data-orchestrator;data-pipelines;data-science;elt;etl;java;machine-learning;mlops;orchestration;scheduler;workflow;workflow-engine;workflow-orchestration,False,public,False,False,False,False,2024-04-17T01:15:56Z,2026-01-23T07:37:06Z,2026-01-14T18:48:01Z,2114,Java,main,3709,3709,256,24,Apache-2.0,Apache License 2.0,7c6ec84464945e62459aeae073f90886914e2763,2026-01-13T00:04:21Z,Endpoint to get all step instance views in a given workflow instance run (#191),Deepak Ramalingam
netflix,190664284,mantis,Netflix/mantis,Netflix,https://github.com/Netflix/mantis,https://github.com/Netflix/mantis.git,git@github.com:Netflix/mantis.git,"A platform that makes it easy for developers to build realtime, cost-effective, operations-focused applications",,,False,public,False,False,False,False,2019-06-06T23:44:48Z,2026-01-22T02:17:12Z,2026-01-23T06:21:05Z,28844,Java,master,1454,1454,213,81,Apache-2.0,Apache License 2.0,759588df734a913232e2450718c0671c7c90408b,2026-01-22T02:17:07Z,"Revert ""Update Github Actions to use latest NetflixOSS recommendations (#817)"" (#819)",Andy Zhang
netflix,190626635,mantis-gradle-plugin,Netflix/mantis-gradle-plugin,Netflix,https://github.com/Netflix/mantis-gradle-plugin,https://github.com/Netflix/mantis-gradle-plugin.git,git@github.com:Netflix/mantis-gradle-plugin.git,Gradle plugin for producing a deployable Mantis Job artifact from a JVM-based project,,,False,public,False,False,False,False,2019-06-06T18:00:06Z,2026-01-12T05:15:36Z,2025-12-17T00:41:14Z,147,Groovy,master,7,7,6,0,Apache-2.0,Apache License 2.0,81f3558daf503fc65d654d558739e4ecf508313a,2025-12-17T00:41:13Z,Merge pull request #15 from Netflix/use-environments,Roberto Perez Alcolea
netflix,183522687,mantis-mql,Netflix/mantis-mql,Netflix,https://github.com/Netflix/mantis-mql,https://github.com/Netflix/mantis-mql.git,git@github.com:Netflix/mantis-mql.git,,,,False,public,False,False,False,False,2019-04-25T23:18:15Z,2026-01-12T05:15:36Z,2025-12-15T23:15:05Z,9772,Clojure,main,19,19,9,1,Apache-2.0,Apache License 2.0,5d8f2ba9edb1a15ff95161040722d20643a134d0,2025-12-10T17:46:03Z,Merge pull request #9 from Netflix/upgrade_clojure,Andy Zhang
netflix,54284914,metacat,Netflix/metacat,Netflix,https://github.com/Netflix/metacat,https://github.com/Netflix/metacat.git,git@github.com:Netflix/metacat.git,,,,False,public,False,False,False,False,2016-03-19T20:06:34Z,2026-01-19T05:57:24Z,2026-01-21T19:48:32Z,7834,Java,master,1686,1686,285,54,Apache-2.0,Apache License 2.0,c8ef4b4071ca1cdd004e4e14a5ad91fab7e24082,2025-12-17T00:55:56Z,Update Github Actions to use latest NetflixOSS recommendations (#681),Roberto Perez Alcolea
netflix,209120637,metaflow,Netflix/metaflow,Netflix,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow.git,git@github.com:Netflix/metaflow.git,"Build, Manage and Deploy AI/ML Systems",https://metaflow.org,agents;ai;aws;azure;cost-optimization;datascience;distributed-training;gcp;generative-ai;high-performance-computing;kubernetes;llm;llmops;machine-learning;ml;ml-infrastructure;ml-platform;mlops;model-management;python,False,public,False,False,False,False,2019-09-17T17:48:25Z,2026-01-22T23:17:17Z,2026-01-22T23:18:20Z,46665,Python,master,9727,9727,944,381,Apache-2.0,Apache License 2.0,4ddc84acc5a173ecb11b6bdf5be443dd68ca5356,2026-01-22T23:17:12Z,Upgrade GitHub Actions for Node 24 compatibility (#2763),Salman Chishti
netflix,246936086,metaflow-docs,Netflix/metaflow-docs,Netflix,https://github.com/Netflix/metaflow-docs,https://github.com/Netflix/metaflow-docs.git,git@github.com:Netflix/metaflow-docs.git,,metaflow-docs.vercel.app,,False,public,False,False,False,False,2020-03-12T21:43:52Z,2026-01-12T05:15:36Z,2025-12-16T19:04:28Z,114427,JavaScript,master,39,39,52,25,,,ab37afbe5246592175fe798be39181111caae1aa,2025-12-16T19:03:09Z,Kubeflow params (#164),Ville Tuulos
netflix,574031050,metaflow-nflx-extensions,Netflix/metaflow-nflx-extensions,Netflix,https://github.com/Netflix/metaflow-nflx-extensions,https://github.com/Netflix/metaflow-nflx-extensions.git,git@github.com:Netflix/metaflow-nflx-extensions.git,,,,False,public,False,False,False,False,2022-12-04T07:43:02Z,2026-01-20T22:43:42Z,2026-01-05T09:35:26Z,621,Python,main,32,32,15,6,Apache-2.0,Apache License 2.0,72bb593bb24e591f30d6f85890716afa27d27aec,2025-11-26T08:44:19Z,Move to Trusted Publisher,Romain Cledat
netflix,224924055,metaflow-service,Netflix/metaflow-service,Netflix,https://github.com/Netflix/metaflow-service,https://github.com/Netflix/metaflow-service.git,git@github.com:Netflix/metaflow-service.git,:rocket: Metadata tracking and UI service for Metaflow!,http://www.metaflow.org,ai;data-science;machine-learning;metaflow;ml;ml-infrastructure;ml-platform;productivity;ui,False,public,False,False,False,False,2019-11-29T21:25:51Z,2026-01-12T05:15:36Z,2025-12-29T17:45:50Z,1539,Python,master,218,218,81,41,Apache-2.0,Apache License 2.0,0ab0734ecc92994c0aa6944a00f154d43ce2cab0,2025-12-15T12:56:31Z,Update admin-docs links to point to Outerbounds docs (#460),Brendan Gibson
netflix,421293371,metaflow-ui,Netflix/metaflow-ui,Netflix,https://github.com/Netflix/metaflow-ui,https://github.com/Netflix/metaflow-ui.git,git@github.com:Netflix/metaflow-ui.git,:art: UI for monitoring your Metaflow executions!,,metaflow;ml-platform;ui,False,public,False,False,False,False,2021-10-26T05:34:12Z,2026-01-12T05:15:37Z,2026-01-06T20:02:41Z,6424,TypeScript,master,351,351,41,20,Apache-2.0,Apache License 2.0,15e8f04286a1e54993dc64a56f2d4b731a538c25,2026-01-06T20:02:40Z,fix/artifact-copy-button-not-working (#171),liuyinglao
netflix,20580225,msl,Netflix/msl,Netflix,https://github.com/Netflix/msl,https://github.com/Netflix/msl.git,git@github.com:Netflix/msl.git,Message Security Layer,,,False,public,False,False,False,False,2014-06-06T22:41:18Z,2026-01-20T06:35:08Z,2025-12-17T00:40:52Z,17238,C++,master,728,728,85,31,Apache-2.0,Apache License 2.0,63721e8fa2fee08b1e194b15cf906933590b6467,2025-12-17T00:40:52Z,Merge pull request #326 from Netflix/use-environments,Roberto Perez Alcolea
netflix,5012085,netflix-commons,Netflix/netflix-commons,Netflix,https://github.com/Netflix/netflix-commons,https://github.com/Netflix/netflix-commons.git,git@github.com:Netflix/netflix-commons.git,Common utilities for Netflix OSS projects,,,False,public,False,False,False,False,2012-07-12T23:54:25Z,2026-01-12T05:15:36Z,2025-12-17T17:08:57Z,451,Java,master,169,169,82,15,Apache-2.0,Apache License 2.0,57bb2571c16064708c168039dc7c8e40d76dadcd,2025-12-17T17:08:57Z,Merge pull request #47 from Netflix/use-environments,Roberto Perez Alcolea
netflix,523238580,nflx-geofeed,Netflix/nflx-geofeed,Netflix,https://github.com/Netflix/nflx-geofeed,https://github.com/Netflix/nflx-geofeed.git,git@github.com:Netflix/nflx-geofeed.git,,,,False,public,False,False,False,False,2022-08-10T07:07:59Z,2026-01-12T05:15:37Z,2025-12-16T15:39:00Z,102,,main,26,26,4,0,,,42c23e51cc6755f1c9dc839cb69da623ba2483b8,2025-12-16T15:38:59Z,Update geofeed.csv,Josh Sakofsky
netflix,47712784,photon,Netflix/photon,Netflix,https://github.com/Netflix/photon,https://github.com/Netflix/photon.git,git@github.com:Netflix/photon.git,Photon is a Java implementation of the Interoperable Master Format (IMF) standard. IMF is a SMPTE standard whose core constraints are defined in the specification st2067-2:2013,,,False,public,False,False,False,False,2015-12-09T19:09:07Z,2026-01-12T05:15:36Z,2025-12-17T00:22:36Z,246631,Java,master,248,248,78,34,Apache-2.0,Apache License 2.0,3f7b1e7063efc7407f347f807de24a03bca0d880,2025-12-17T00:22:36Z,Merge pull request #402 from Netflix/use-environments,Roberto Perez Alcolea
netflix,2079469,Priam,Netflix/Priam,Netflix,https://github.com/Netflix/Priam,https://github.com/Netflix/Priam.git,git@github.com:Netflix/Priam.git,"Co-Process for backup/recovery, Token Management, and Centralized Configuration management for Cassandra.",,,False,public,False,False,False,False,2011-07-20T17:51:25Z,2026-01-17T06:33:38Z,2025-12-31T03:19:59Z,14092,Java,3.x,1037,1037,294,58,Apache-2.0,Apache License 2.0,04d42e0611337fe9f8defc8d361ff6e7180929a2,2025-12-17T00:23:47Z,Merge pull request #1128 from Netflix/use-environments,Roberto Perez Alcolea
netflix,61076962,q,Netflix/q,Netflix,https://github.com/Netflix/q,https://github.com/Netflix/q.git,git@github.com:Netflix/q.git,Query testing framework,,,False,public,False,False,False,False,2016-06-13T23:41:43Z,2026-01-12T05:15:37Z,2025-12-17T00:28:51Z,342,Java,master,72,72,20,1,Apache-2.0,Apache License 2.0,2253da48ec0ef920afa744425592d750f106bd53,2025-12-17T00:28:51Z,Merge pull request #30 from Netflix/use-environments,Roberto Perez Alcolea
netflix,23088989,Raigad,Netflix/Raigad,Netflix,https://github.com/Netflix/Raigad,https://github.com/Netflix/Raigad.git,git@github.com:Netflix/Raigad.git,"Co-Process for backup/recovery, Auto Deployments and Centralized Configuration management for ElasticSearch",,,False,public,False,False,False,False,2014-08-18T22:43:27Z,2026-01-12T05:15:36Z,2025-12-17T03:04:18Z,100635,Java,master,348,348,62,8,Apache-2.0,Apache License 2.0,007b954806699485f7f4c7c4ae598eb3e812bfa7,2025-12-17T03:02:59Z,Merge pull request #149 from Netflix/use-environments,Roberto Perez Alcolea
netflix,7616158,ribbon,Netflix/ribbon,Netflix,https://github.com/Netflix/ribbon,https://github.com/Netflix/ribbon.git,git@github.com:Netflix/ribbon.git,Ribbon is a Inter Process Communication (remote procedure calls) library with built in software load balancers. The primary usage model involves REST calls with various serialization scheme support.,,,False,public,False,False,False,False,2013-01-15T01:08:04Z,2026-01-21T00:56:02Z,2025-12-17T00:32:09Z,3504,Java,master,4623,4623,1239,217,Apache-2.0,Apache License 2.0,2a55b5da9749cd416350193b0ea739d7cd6b2a2e,2025-12-17T00:32:09Z,Merge pull request #526 from Netflix/use-environments,Roberto Perez Alcolea
netflix,2997701,servo,Netflix/servo,Netflix,https://github.com/Netflix/servo,https://github.com/Netflix/servo.git,git@github.com:Netflix/servo.git,Netflix Application Monitoring Library,,,False,public,False,False,False,False,2011-12-16T21:09:27Z,2026-01-12T05:15:36Z,2025-12-17T00:37:02Z,5403,Java,master,1425,1425,300,1,Apache-2.0,Apache License 2.0,6e4c5e57c7bba2a1454fa32aaf410575d8ce4684,2025-12-17T00:36:40Z,Merge pull request #492 from Netflix/use-environments,Roberto Perez Alcolea
netflix,21993347,spectator,Netflix/spectator,Netflix,https://github.com/Netflix/spectator,https://github.com/Netflix/spectator.git,git@github.com:Netflix/spectator.git,Client library for collecting metrics.,,,False,public,False,False,False,False,2014-07-18T20:22:53Z,2026-01-05T20:26:49Z,2026-01-05T20:45:08Z,17413,Java,main,765,765,175,11,Apache-2.0,Apache License 2.0,6843f69979cf175732dcff7ad3c117f9d16c3737,2026-01-05T20:26:45Z,update dependencies (#1222),brharrington
netflix,158457870,spectator-cpp,Netflix/spectator-cpp,Netflix,https://github.com/Netflix/spectator-cpp,https://github.com/Netflix/spectator-cpp.git,git@github.com:Netflix/spectator-cpp.git,Thin-client metrics library for use with Atlas and SpectatorD,,,False,public,False,False,False,False,2018-11-20T22:12:36Z,2026-01-12T05:15:36Z,2025-12-17T19:04:20Z,2374,C++,main,30,30,28,1,Apache-2.0,Apache License 2.0,efee5cc5d2b14081fe56a73e6b3f41b56ad44596,2025-12-17T19:03:42Z,Comment Out Broken Test (#133),Everett Badeaux
netflix,118051278,sureal,Netflix/sureal,Netflix,https://github.com/Netflix/sureal,https://github.com/Netflix/sureal.git,git@github.com:Netflix/sureal.git,Subjective quality scores recovery from noisy measurements.,,,False,public,False,False,False,False,2018-01-18T23:35:29Z,2026-01-21T07:11:48Z,2025-12-29T18:46:41Z,2696,Python,master,134,134,34,9,Apache-2.0,Apache License 2.0,3e52452384839ff248979da92b3a5a1eb666024f,2025-12-29T18:46:41Z,Merge pull request #59 from slhck/feat/dataset-loader,Zhi Li
netflix,1082253569,ttal-dapt-conv,Netflix/ttal-dapt-conv,Netflix,https://github.com/Netflix/ttal-dapt-conv,https://github.com/Netflix/ttal-dapt-conv.git,git@github.com:Netflix/ttal-dapt-conv.git,Tool to convert Netflix Timed Text Authoring Lineage (TTAL) format to Dubbing and Audio description Profiles of TTML2 (DAPT).,,,False,public,False,False,False,False,2025-10-24T00:59:08Z,2025-11-18T18:51:51Z,2025-11-12T00:57:38Z,56,JavaScript,main,0,0,0,0,Apache-2.0,Apache License 2.0,2b8be208df459459376f1e88fc141578b74e36b9,2025-11-12T00:57:34Z,set osslifecycle to active,Florian Schleich
netflix,51317975,vmaf,Netflix/vmaf,Netflix,https://github.com/Netflix/vmaf,https://github.com/Netflix/vmaf.git,git@github.com:Netflix/vmaf.git,Perceptual video quality assessment based on multi-method fusion.,,,False,public,False,False,False,False,2016-02-08T18:41:38Z,2026-01-23T08:22:47Z,2026-01-22T19:23:01Z,101925,Python,master,5242,5242,804,95,NOASSERTION,Other,332dde62838d91d8b5216e9822de58851f2fd64f,2026-01-15T23:51:49Z,y4m_input: Expand to support yuv444p12/yuv422p12/yuv420p12,vibhoothi
netflix,131075010,x-element,Netflix/x-element,Netflix,https://github.com/Netflix/x-element,https://github.com/Netflix/x-element.git,git@github.com:Netflix/x-element.git,A dead simple starting point for custom elements.,,,False,public,False,False,False,False,2018-04-25T23:36:13Z,2026-01-12T05:15:36Z,2025-12-13T17:21:21Z,1459,JavaScript,main,42,42,17,35,Apache-2.0,Apache License 2.0,d396ddd091d13b5938bc1e21f91cd1ad5eeb49b2,2025-12-13T17:20:58Z,2.0.0,Andrew Seier
netflix,194008909,x-test,Netflix/x-test,Netflix,https://github.com/Netflix/x-test,https://github.com/Netflix/x-test.git,git@github.com:Netflix/x-test.git,,,,False,public,False,False,False,False,2019-06-27T02:29:10Z,2026-01-12T05:15:36Z,2026-01-09T23:45:35Z,342,JavaScript,main,14,14,11,11,Apache-2.0,Apache License 2.0,618f5d13981fa2942800b3950eced7a7f940b181,2026-01-09T23:45:26Z,2.0.0-rc.5,Andrew Seier
netflix,8759133,zuul,Netflix/zuul,Netflix,https://github.com/Netflix/zuul,https://github.com/Netflix/zuul.git,git@github.com:Netflix/zuul.git,"Zuul is a gateway service that provides dynamic routing, monitoring, resiliency, security, and more.",,,False,public,False,False,False,False,2013-03-13T18:53:57Z,2026-01-22T21:47:51Z,2026-01-23T00:07:36Z,6361,Java,master,13977,13977,2433,9,Apache-2.0,Apache License 2.0,254b7f8cf4e8df89e048f4407d7c617d1dfaafdb,2026-01-22T21:47:44Z,path normalization (#2042),tappenzeller
