Concept,Option
json,details.data.video_url
json,details.data.weight
json,details.data.withhold_quantity
json,details.message
json,details.success
json,electronic-list.code
json,electronic-list.data.items.id
json,electronic-list.data.items.serviceItems.end_time
json,electronic-list.data.items.serviceItems.id
json,electronic-list.data.items.serviceItems.item_id
json,electronic-list.data.items.serviceItems.item_name
json,electronic-list.data.items.serviceItems.order_id
json,electronic-list.data.items.serviceItems.pic_url
json,electronic-list.data.items.serviceItems.price
json,electronic-list.data.items.serviceItems.quantity
json,electronic-list.data.items.serviceItems.sku_id
json,electronic-list.data.items.serviceItems.sku_props_str
json,electronic-list.data.items.serviceItems.start_time
json,electronic-list.data.items.serviceItems.status
json,electronic-list.data.items.serviceItems.total_fee
json,electronic-list.data.items.status
json,electronic-list.data.items.total_fee
json,electronic-list.data.page.currentPage
json,electronic-list.data.page.pageCount
json,electronic-list.data.page.perPage
json,electronic-list.data.page.totalCount
json,electronic-list.message
json,electronic-list.success
json,goods.code
json,goods.data.items.approve_status
json,goods.data.items.brand_id
json,goods.data.items.brand_name
json,goods.data.items.fx_item_id
json,goods.data.items.id
json,goods.data.items.is_buy
json,goods.data.items.is_collect
json,goods.data.items.is_haitao
json,goods.data.items.is_recommend
json,goods.data.items.is_stars
json,goods.data.items.is_virtual
json,goods.data.items.market_price
json,goods.data.items.name
json,goods.data.items.pic_url
json,goods.data.items.quantity
json,goods.data.items.sales_price
json,goods.data.items.sell_point
json,goods.data.items.shop_id
json,goods.data.items.sold_quantity
json,goods.data.items.sort_order
json,goods.data.items.status
json,goods.data.items.use_end_time
json,goods.data.items.use_start_time
json,goods.data.page.currentPage
json,goods.data.page.pageCount
json,goods.data.page.perPage
json,goods.data.page.totalCount
json,goods.message
json,goods.success
json,home.code
json,home.data.activity_seckill.setting.banner
json,home.data.activity_seckill.setting.is_banner_show
json,home.data.activity_seckill.setting.is_show
json,home.data.activity_seckill.setting.module_id
json,home.data.activity_seckill.setting.sort
json,home.data.activity_seckill.setting.style
json,home.data.activity_seckill.setting.title
json,home.data.goods.setting.banner
json,home.data.goods.setting.is_banner_show
json,home.data.goods.setting.is_show
json,home.data.goods.setting.module_id
json,home.data.goods.setting.sort
json,home.data.goods.setting.style
json,home.data.goods.setting.title
json,home.data.mx_goods
json,home.data.page.currentPage
json,home.data.page.pageCount
json,home.data.page.perPage
json,home.data.page.totalCount
json,home.data.shop_info.address
json,home.data.shop_info.area_name
json,home.data.shop_info.avatar
json,home.data.shop_info.branch_name
json,home.data.shop_info.city
json,home.data.shop_info.city_name
json,home.data.shop_info.contact
json,home.data.shop_info.district
json,home.data.shop_info.id
json,home.data.shop_info.is_partner
json,home.data.shop_info.lat
json,home.data.shop_info.lng
json,home.data.shop_info.notice
json,home.data.shop_info.province
json,home.data.shop_info.qr_code
json,home.data.shop_info.shop_name
json,home.data.shop_info.shop_qrcode
json,home.data.shop_recommend.setting.banner
json,home.data.shop_recommend.setting.is_banner_show
json,home.data.shop_recommend.setting.is_show
json,home.data.shop_recommend.setting.module_id
json,home.data.shop_recommend.setting.sort
json,home.data.shop_recommend.setting.style
json,home.data.shop_recommend.setting.title
json,home.message
json,home.success
json,moreGoods.code
json,moreGoods.data.page.currentPage
json,moreGoods.data.page.pageCount
json,moreGoods.data.page.perPage
json,moreGoods.data.page.totalCount
json,moreGoods.message
json,moreGoods.success
json,order-list.code
json,order-list.data.page.currentPage
json,order-list.data.page.pageCount
json,order-list.data.page.perPage
json,order-list.data.page.totalCount
json,order-list.message
json,order-list.success
json,refund-list.code
json,refund-list.data.page.currentPage
json,refund-list.data.page.pageCount
json,refund-list.data.page.perPage
json,refund-list.data.page.totalCount
json,refund-list.message
json,refund-list.success
json,shop-info.code
json,shop-info.data.address
json,shop-info.data.area_name
json,shop-info.data.avatar
json,shop-info.data.banner
json,shop-info.data.branch_name
json,shop-info.data.city
json,shop-info.data.city_name
json,shop-info.data.contact
json,shop-info.data.created_at
json,shop-info.data.district
json,shop-info.data.hash_code
json,shop-info.data.id
json,shop-info.data.is_partner
json,shop-info.data.item_limit
json,shop-info.data.lat
json,shop-info.data.lng
json,shop-info.data.notice
json,shop-info.data.province
json,shop-info.data.qr_code
json,shop-info.data.shop_id
json,shop-info.data.shop_name
json,shop-info.data.shop_qrcode
json,shop-info.data.shop_status
json,shop-info.data.status
json,shop-info.data.updated_at
json,shop-info.data.user_id
json,shop-info.data.wechat_id
json,shop-info.message
json,shop-info.success
json,user-login.code
json,user-login.data.access_token
json,user-login.data.madian_token
json,user-login.data.mobile
json,user-login.data.user_id
json,user-login.message
json,user-login.success
json,user-profile.code
json,user-profile.data.area_name
json,user-profile.data.avatar
json,user-profile.data.background_image
json,user-profile.data.birthday
json,user-profile.data.city
json,user-profile.data.created_at
json,user-profile.data.default_address_id
json,user-profile.data.district
json,user-profile.data.exp
json,user-profile.data.gender
json,user-profile.data.level
json,user-profile.data.login_ip
json,user-profile.data.login_time
json,user-profile.data.mobile
json,user-profile.data.nick_name
json,user-profile.data.province
json,user-profile.data.updated_at
json,user-profile.data.user_id
json,user-profile.message
json,user-profile.success
json,dependencies.@babel/code-frame.dev
json,dependencies.@babel/code-frame.integrity
json,dependencies.@babel/code-frame.requires.@babel/highlight
json,dependencies.@babel/code-frame.resolved
json,dependencies.@babel/code-frame.version
json,dependencies.@babel/core.dependencies.@babel/code-frame.dev
json,dependencies.@babel/core.dependencies.@babel/code-frame.integrity
json,dependencies.@babel/core.dependencies.@babel/code-frame.requires.@babel/highlight
json,dependencies.@babel/core.dependencies.@babel/code-frame.resolved
json,dependencies.@babel/core.dependencies.@babel/code-frame.version
json,dependencies.@babel/core.dependencies.@babel/generator.dev
json,dependencies.@babel/core.dependencies.@babel/generator.integrity
json,dependencies.@babel/core.dependencies.@babel/generator.requires.@babel/types
json,dependencies.@babel/core.dependencies.@babel/generator.requires.jsesc
json,dependencies.@babel/core.dependencies.@babel/generator.requires.source-map
json,dependencies.@babel/core.dependencies.@babel/generator.resolved
json,dependencies.@babel/core.dependencies.@babel/generator.version
json,dependencies.@babel/core.dependencies.@babel/helper-function-name.dev
json,dependencies.@babel/core.dependencies.@babel/helper-function-name.integrity
json,dependencies.@babel/core.dependencies.@babel/helper-function-name.requires.@babel/helper-get-function-arity
json,dependencies.@babel/core.dependencies.@babel/helper-function-name.requires.@babel/template
json,dependencies.@babel/core.dependencies.@babel/helper-function-name.requires.@babel/types
json,dependencies.@babel/core.dependencies.@babel/helper-function-name.resolved
json,dependencies.@babel/core.dependencies.@babel/helper-function-name.version
json,dependencies.@babel/core.dependencies.@babel/helper-get-function-arity.dev
json,dependencies.@babel/core.dependencies.@babel/helper-get-function-arity.integrity
json,dependencies.@babel/core.dependencies.@babel/helper-get-function-arity.requires.@babel/types
json,dependencies.@babel/core.dependencies.@babel/helper-get-function-arity.resolved
json,dependencies.@babel/core.dependencies.@babel/helper-get-function-arity.version
json,dependencies.@babel/core.dependencies.@babel/helper-split-export-declaration.dev
json,dependencies.@babel/core.dependencies.@babel/helper-split-export-declaration.integrity
json,dependencies.@babel/core.dependencies.@babel/helper-split-export-declaration.requires.@babel/types
json,dependencies.@babel/core.dependencies.@babel/helper-split-export-declaration.resolved
json,dependencies.@babel/core.dependencies.@babel/helper-split-export-declaration.version
json,dependencies.@babel/core.dependencies.@babel/helper-validator-identifier.dev
json,dependencies.@babel/core.dependencies.@babel/helper-validator-identifier.integrity
json,dependencies.@babel/core.dependencies.@babel/helper-validator-identifier.resolved
json,dependencies.@babel/core.dependencies.@babel/helper-validator-identifier.version
json,dependencies.@babel/core.dependencies.@babel/highlight.dev
json,dependencies.@babel/core.dependencies.@babel/highlight.integrity
json,dependencies.@babel/core.dependencies.@babel/highlight.requires.@babel/helper-validator-identifier
json,dependencies.@babel/core.dependencies.@babel/highlight.requires.chalk
json,dependencies.@babel/core.dependencies.@babel/highlight.requires.js-tokens
json,dependencies.@babel/core.dependencies.@babel/highlight.resolved
json,dependencies.@babel/core.dependencies.@babel/highlight.version
json,dependencies.@babel/core.dependencies.@babel/parser.dev
json,dependencies.@babel/core.dependencies.@babel/parser.integrity
json,dependencies.@babel/core.dependencies.@babel/parser.resolved
json,dependencies.@babel/core.dependencies.@babel/parser.version
json,dependencies.@babel/core.dependencies.@babel/template.dev
json,dependencies.@babel/core.dependencies.@babel/template.integrity
json,dependencies.@babel/core.dependencies.@babel/template.requires.@babel/code-frame
json,dependencies.@babel/core.dependencies.@babel/template.requires.@babel/parser
json,dependencies.@babel/core.dependencies.@babel/template.requires.@babel/types
json,dependencies.@babel/core.dependencies.@babel/template.resolved
json,dependencies.@babel/core.dependencies.@babel/template.version
json,dependencies.@babel/core.dependencies.@babel/traverse.dev
json,dependencies.@babel/core.dependencies.@babel/traverse.integrity
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.@babel/code-frame
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.@babel/generator
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.@babel/helper-function-name
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.@babel/helper-split-export-declaration
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.@babel/parser
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.@babel/types
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.debug
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.globals
json,dependencies.@babel/core.dependencies.@babel/traverse.requires.lodash
json,dependencies.@babel/core.dependencies.@babel/traverse.resolved
json,dependencies.@babel/core.dependencies.@babel/traverse.version
json,dependencies.@babel/core.dependencies.@babel/types.dev
json,dependencies.@babel/core.dependencies.@babel/types.integrity
json,dependencies.@babel/core.dependencies.@babel/types.requires.@babel/helper-validator-identifier
json,dependencies.@babel/core.dependencies.@babel/types.requires.lodash
json,dependencies.@babel/core.dependencies.@babel/types.requires.to-fast-properties
json,dependencies.@babel/core.dependencies.@babel/types.resolved
json,dependencies.@babel/core.dependencies.@babel/types.version
json,dependencies.@babel/core.dependencies.debug.dev
json,dependencies.@babel/core.dependencies.debug.integrity
json,dependencies.@babel/core.dependencies.debug.requires.ms
json,dependencies.@babel/core.dependencies.debug.resolved
json,dependencies.@babel/core.dependencies.debug.version
json,dependencies.@babel/core.dependencies.ms.dev
json,dependencies.@babel/core.dependencies.ms.integrity
json,dependencies.@babel/core.dependencies.ms.resolved
json,dependencies.@babel/core.dependencies.ms.version
json,dependencies.@babel/core.dev
json,dependencies.@babel/core.integrity
json,dependencies.@babel/core.requires.@babel/code-frame
json,dependencies.@babel/core.requires.@babel/generator
json,dependencies.@babel/core.requires.@babel/helper-module-transforms
json,dependencies.@babel/core.requires.@babel/helpers
json,dependencies.@babel/core.requires.@babel/parser
json,dependencies.@babel/core.requires.@babel/template
json,dependencies.@babel/core.requires.@babel/traverse
json,dependencies.@babel/core.requires.@babel/types
json,dependencies.@babel/core.requires.babylon
json,dependencies.@babel/core.requires.convert-source-map
json,dependencies.@babel/core.requires.debug
json,dependencies.@babel/core.requires.gensync
json,dependencies.@babel/core.requires.json5
json,dependencies.@babel/core.requires.lodash
json,dependencies.@babel/core.requires.micromatch
json,dependencies.@babel/core.requires.resolve
json,dependencies.@babel/core.requires.semver
json,dependencies.@babel/core.requires.source-map
json,dependencies.@babel/core.resolved
json,dependencies.@babel/core.version
json,dependencies.@babel/generator.dev
json,dependencies.@babel/generator.integrity
json,dependencies.@babel/generator.requires.@babel/types
json,dependencies.@babel/generator.requires.jsesc
json,dependencies.@babel/generator.requires.lodash
json,dependencies.@babel/generator.requires.source-map
json,dependencies.@babel/generator.requires.trim-right
json,dependencies.@babel/generator.resolved
json,dependencies.@babel/generator.version
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/helper-validator-identifier.dev
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/helper-validator-identifier.integrity
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/helper-validator-identifier.resolved
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/helper-validator-identifier.version
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/types.dev
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/types.integrity
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/types.requires.@babel/helper-validator-identifier
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/types.requires.lodash
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/types.requires.to-fast-properties
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/types.resolved
json,dependencies.@babel/helper-annotate-as-pure.dependencies.@babel/types.version
json,dependencies.@babel/helper-annotate-as-pure.dev
json,dependencies.@babel/helper-annotate-as-pure.integrity
json,dependencies.@babel/helper-annotate-as-pure.requires.@babel/types
json,dependencies.@babel/helper-annotate-as-pure.resolved
json,dependencies.@babel/helper-annotate-as-pure.version
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/helper-validator-identifier.dev
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/helper-validator-identifier.integrity
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/helper-validator-identifier.resolved
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/helper-validator-identifier.version
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/types.dev
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/types.integrity
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/types.requires.@babel/helper-validator-identifier
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/types.requires.lodash
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/types.requires.to-fast-properties
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/types.resolved
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dependencies.@babel/types.version
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.dev
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.integrity
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.requires.@babel/helper-explode-assignable-expression
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.requires.@babel/types
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.resolved
json,dependencies.@babel/helper-builder-binary-assignment-operator-visitor.version
json,dependencies.@babel/helper-call-delegate.dev
json,dependencies.@babel/helper-call-delegate.integrity
json,dependencies.@babel/helper-call-delegate.requires.@babel/helper-hoist-variables
json,dependencies.@babel/helper-call-delegate.requires.@babel/traverse
json,dependencies.@babel/helper-call-delegate.requires.@babel/types
json,dependencies.@babel/helper-call-delegate.resolved
json,dependencies.@babel/helper-call-delegate.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/code-frame.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/code-frame.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/code-frame.requires.@babel/highlight
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/code-frame.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/code-frame.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-function-name.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-function-name.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-function-name.requires.@babel/helper-get-function-arity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-function-name.requires.@babel/template
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-function-name.requires.@babel/types
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-function-name.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-function-name.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-get-function-arity.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-get-function-arity.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-get-function-arity.requires.@babel/types
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-get-function-arity.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-get-function-arity.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-split-export-declaration.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-split-export-declaration.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-split-export-declaration.requires.@babel/types
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-split-export-declaration.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-split-export-declaration.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-validator-identifier.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-validator-identifier.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-validator-identifier.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/helper-validator-identifier.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/highlight.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/highlight.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/highlight.requires.@babel/helper-validator-identifier
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/highlight.requires.chalk
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/highlight.requires.js-tokens
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/highlight.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/highlight.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/parser.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/parser.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/parser.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/parser.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/template.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/template.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/template.requires.@babel/code-frame
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/template.requires.@babel/parser
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/template.requires.@babel/types
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/template.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/template.version
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/types.dev
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/types.integrity
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/types.requires.@babel/helper-validator-identifier
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/types.requires.lodash
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/types.requires.to-fast-properties
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/types.resolved
json,dependencies.@babel/helper-create-class-features-plugin.dependencies.@babel/types.version
json,dependencies.@babel/helper-create-class-features-plugin.dev
json,dependencies.@babel/helper-create-class-features-plugin.integrity
json,dependencies.@babel/helper-create-class-features-plugin.requires.@babel/helper-function-name
json,dependencies.@babel/helper-create-class-features-plugin.requires.@babel/helper-member-expression-to-functions
json,dependencies.@babel/helper-create-class-features-plugin.requires.@babel/helper-optimise-call-expression
json,dependencies.@babel/helper-create-class-features-plugin.requires.@babel/helper-plugin-utils
json,dependencies.@babel/helper-create-class-features-plugin.requires.@babel/helper-replace-supers
json,dependencies.@babel/helper-create-class-features-plugin.requires.@babel/helper-split-export-declaration
json,dependencies.@babel/helper-create-class-features-plugin.resolved
json,dependencies.@babel/helper-create-class-features-plugin.version
json,dependencies.@babel/helper-create-regexp-features-plugin.dev
json,dependencies.@babel/helper-create-regexp-features-plugin.integrity
json,dependencies.@babel/helper-create-regexp-features-plugin.requires.@babel/helper-annotate-as-pure
json,dependencies.@babel/helper-create-regexp-features-plugin.requires.@babel/helper-regex
json,dependencies.@babel/helper-create-regexp-features-plugin.requires.regexpu-core
json,dependencies.@babel/helper-create-regexp-features-plugin.resolved
json,dependencies.@babel/helper-create-regexp-features-plugin.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/code-frame.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/code-frame.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/code-frame.requires.@babel/highlight
json,dependencies.@babel/helper-define-map.dependencies.@babel/code-frame.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/code-frame.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-function-name.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-function-name.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-function-name.requires.@babel/helper-get-function-arity
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-function-name.requires.@babel/template
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-function-name.requires.@babel/types
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-function-name.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-function-name.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-get-function-arity.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-get-function-arity.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-get-function-arity.requires.@babel/types
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-get-function-arity.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-get-function-arity.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-validator-identifier.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-validator-identifier.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-validator-identifier.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/helper-validator-identifier.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/highlight.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/highlight.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/highlight.requires.@babel/helper-validator-identifier
json,dependencies.@babel/helper-define-map.dependencies.@babel/highlight.requires.chalk
json,dependencies.@babel/helper-define-map.dependencies.@babel/highlight.requires.js-tokens
json,dependencies.@babel/helper-define-map.dependencies.@babel/highlight.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/highlight.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/parser.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/parser.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/parser.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/parser.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/template.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/template.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/template.requires.@babel/code-frame
json,dependencies.@babel/helper-define-map.dependencies.@babel/template.requires.@babel/parser
json,dependencies.@babel/helper-define-map.dependencies.@babel/template.requires.@babel/types
json,dependencies.@babel/helper-define-map.dependencies.@babel/template.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/template.version
json,dependencies.@babel/helper-define-map.dependencies.@babel/types.dev
json,dependencies.@babel/helper-define-map.dependencies.@babel/types.integrity
json,dependencies.@babel/helper-define-map.dependencies.@babel/types.requires.@babel/helper-validator-identifier
json,dependencies.@babel/helper-define-map.dependencies.@babel/types.requires.lodash
json,dependencies.@babel/helper-define-map.dependencies.@babel/types.requires.to-fast-properties
json,dependencies.@babel/helper-define-map.dependencies.@babel/types.resolved
json,dependencies.@babel/helper-define-map.dependencies.@babel/types.version
json,dependencies.@babel/helper-define-map.dev
json,dependencies.@babel/helper-define-map.integrity
json,dependencies.@babel/helper-define-map.requires.@babel/helper-function-name
json,dependencies.@babel/helper-define-map.requires.@babel/types
json,dependencies.@babel/helper-define-map.requires.lodash
json,dependencies.@babel/helper-define-map.resolved
json,dependencies.@babel/helper-define-map.version
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/helper-validator-identifier.dev
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/helper-validator-identifier.integrity
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/helper-validator-identifier.resolved
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/helper-validator-identifier.version
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/types.dev
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/types.integrity
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/types.requires.@babel/helper-validator-identifier
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/types.requires.lodash
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/types.requires.to-fast-properties
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/types.resolved
json,dependencies.@babel/helper-explode-assignable-expression.dependencies.@babel/types.version
json,dependencies.@babel/helper-explode-assignable-expression.dev
json,dependencies.@babel/helper-explode-assignable-expression.integrity
json,dependencies.@babel/helper-explode-assignable-expression.requires.@babel/traverse
json,dependencies.@babel/helper-explode-assignable-expression.requires.@babel/types
