Concept,Option
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.configuration.images.image.build.assembly.descriptorRef
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.configuration.images.image.build.assembly.targetDir
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.configuration.images.image.build.entryPoint
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.configuration.images.image.build.from
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.configuration.images.image.build.maintainer
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.configuration.images.image.name
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.executions.execution.goals.goal
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.executions.execution.id
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.executions.execution.phase
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.groupId
maven,project.build.pluginManagement.plugins.plugin.io.fabric8:docker-maven-plugin:${docker.maven.plugin.version}.version
maven,project.build.pluginManagement.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.artifactId
maven,project.build.pluginManagement.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.groupId
maven,project.dependencies.dependency.javax.xml.bind:jaxb-api:${jaxb-api.version}.artifactId
maven,project.dependencies.dependency.javax.xml.bind:jaxb-api:${jaxb-api.version}.groupId
maven,project.dependencies.dependency.javax.xml.bind:jaxb-api:${jaxb-api.version}.version
maven,project.dependencies.dependency.org.springframework.boot:spring-boot-configuration-processor.artifactId
maven,project.dependencies.dependency.org.springframework.boot:spring-boot-configuration-processor.groupId
maven,project.dependencies.dependency.org.springframework.boot:spring-boot-configuration-processor.optional
maven,project.dependencyManagement.dependencies.dependency.cn.hutool:hutool-all:${hutool.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.cn.hutool:hutool-all:${hutool.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.cn.hutool:hutool-all:${hutool.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.alibaba:druid-spring-boot-starter:${druid.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.alibaba:druid-spring-boot-starter:${druid.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.alibaba:druid-spring-boot-starter:${druid.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.aliyun.oss:aliyun-sdk-oss:${aliyun-oss.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.aliyun.oss:aliyun-sdk-oss:${aliyun-oss.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.aliyun.oss:aliyun-sdk-oss:${aliyun-oss.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.github.pagehelper:pagehelper-spring-boot-starter:${pagehelper-starter.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.github.pagehelper:pagehelper-spring-boot-starter:${pagehelper-starter.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.github.pagehelper:pagehelper-spring-boot-starter:${pagehelper-starter.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.github.pagehelper:pagehelper:${pagehelper.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.github.pagehelper:pagehelper:${pagehelper.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.github.pagehelper:pagehelper:${pagehelper.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.google.guava:guava:${guava.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.google.guava:guava:${guava.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.google.guava:guava:${guava.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-common:${mall-common.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-common:${mall-common.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-common:${mall-common.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-mbg:${mall-mbg.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-mbg:${mall-mbg.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-mbg:${mall-mbg.version}.version
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-security:${mall-security.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-security:${mall-security.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.com.macro.mall:mall-security:${mall-security.version}.version
maven,project.dependencyManagement.dependencies.dependency.io.jsonwebtoken:jjwt:${jjwt.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.io.jsonwebtoken:jjwt:${jjwt.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.io.jsonwebtoken:jjwt:${jjwt.version}.version
maven,project.dependencyManagement.dependencies.dependency.io.minio:minio:${minio.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.io.minio:minio:${minio.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.io.minio:minio:${minio.version}.version
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-boot-starter:${springfox-swagger.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-boot-starter:${springfox-swagger.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-boot-starter:${springfox-swagger.version}.version
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-swagger-ui:${swagger2.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-swagger-ui:${swagger2.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-swagger-ui:${swagger2.version}.version
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-swagger2:${swagger2.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-swagger2:${swagger2.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.io.springfox:springfox-swagger2:${swagger2.version}.version
maven,project.dependencyManagement.dependencies.dependency.io.swagger:swagger-annotations:${swagger-annotations.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.io.swagger:swagger-annotations:${swagger-annotations.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.io.swagger:swagger-annotations:${swagger-annotations.version}.version
maven,project.dependencyManagement.dependencies.dependency.io.swagger:swagger-models:${swagger-models.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.io.swagger:swagger-models:${swagger-models.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.io.swagger:swagger-models:${swagger-models.version}.version
maven,project.dependencyManagement.dependencies.dependency.mysql:mysql-connector-java:${mysql-connector.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.mysql:mysql-connector-java:${mysql-connector.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.mysql:mysql-connector-java:${mysql-connector.version}.version
maven,project.dependencyManagement.dependencies.dependency.net.logstash.logback:logstash-logback-encoder:${logstash-logback.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.net.logstash.logback:logstash-logback-encoder:${logstash-logback.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.net.logstash.logback:logstash-logback-encoder:${logstash-logback.version}.version
maven,project.dependencyManagement.dependencies.dependency.org.mybatis.generator:mybatis-generator-core:${mybatis-generator.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.org.mybatis.generator:mybatis-generator-core:${mybatis-generator.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.org.mybatis.generator:mybatis-generator-core:${mybatis-generator.version}.version
maven,project.dependencyManagement.dependencies.dependency.org.mybatis:mybatis:${mybatis.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.org.mybatis:mybatis:${mybatis.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.org.mybatis:mybatis:${mybatis.version}.version
maven,project.dependencyManagement.dependencies.dependency.org.springframework.data:spring-data-commons:${spring-data-commons.version}.artifactId
maven,project.dependencyManagement.dependencies.dependency.org.springframework.data:spring-data-commons:${spring-data-commons.version}.groupId
maven,project.dependencyManagement.dependencies.dependency.org.springframework.data:spring-data-commons:${spring-data-commons.version}.version
maven,project.properties.alipay-sdk.version
maven,project.properties.aliyun-oss.version
maven,project.properties.docker.host
maven,project.properties.docker.maven.plugin.version
maven,project.properties.druid.version
maven,project.properties.guava.version
maven,project.properties.hutool.version
maven,project.properties.jaxb-api.version
maven,project.properties.jjwt.version
maven,project.properties.logstash-logback.version
maven,project.properties.mall-common.version
maven,project.properties.mall-mbg.version
maven,project.properties.mall-security.version
maven,project.properties.minio.version
maven,project.properties.mybatis-generator.version
maven,project.properties.mybatis.version
maven,project.properties.mysql-connector.version
maven,project.properties.pagehelper-starter.version
maven,project.properties.pagehelper.version
maven,project.properties.spring-data-commons.version
maven,project.properties.springfox-swagger.version
maven,project.properties.swagger-annotations.version
maven,project.properties.swagger-models.version
maven,project.properties.swagger2.version
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.artifactId
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.configuration.sourceDirectories.sourceDirectory
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.dependencies.dependency.com.puppycrawl.tools:checkstyle:${checkstyle.version}.artifactId
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.dependencies.dependency.com.puppycrawl.tools:checkstyle:${checkstyle.version}.groupId
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.dependencies.dependency.com.puppycrawl.tools:checkstyle:${checkstyle.version}.version
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.executions.execution.configuration.configLocation
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.executions.execution.configuration.encoding
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.executions.execution.configuration.failOnViolation
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.executions.execution.goals.goal
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.executions.execution.id
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.executions.execution.phase
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.groupId
maven,project.build.plugins.plugin.org.apache.maven.plugins:maven-checkstyle-plugin:${maven-checkstyle-plugin.version}.version
maven,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.configuration.executable
maven,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.executions.execution.configuration.classifier
maven,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.executions.execution.configuration.executable
maven,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.executions.execution.goals.goal
maven,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.executions.execution.id
maven,project.build.resources.resource.filtering
maven,project.dependencies.dependency.com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.8.10.artifactId
maven,project.dependencies.dependency.com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.8.10.groupId
maven,project.dependencies.dependency.com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.8.10.version
maven,project.dependencies.dependency.com.github.binarywang:weixin-java-miniapp.artifactId
maven,project.dependencies.dependency.com.github.binarywang:weixin-java-miniapp.groupId
maven,project.dependencies.dependency.com.github.penggle:kaptcha.artifactId
maven,project.dependencies.dependency.com.github.penggle:kaptcha.groupId
maven,project.dependencies.dependency.com.github.xiaoymin:swagger-bootstrap-ui:1.9.6.artifactId
maven,project.dependencies.dependency.com.github.xiaoymin:swagger-bootstrap-ui:1.9.6.groupId
maven,project.dependencies.dependency.com.github.xiaoymin:swagger-bootstrap-ui:1.9.6.version
