account,id,name,full_name,owner_login,html_url,clone_url,ssh_url,description,homepage,topics,private,visibility,fork,archived,disabled,is_template,created_at,updated_at,pushed_at,size_kb,language,default_branch,stargazers_count,watchers_count,forks_count,open_issues_count,license_spdx_id,license_name,latest_commit_sha,latest_commit_date,latest_commit_message,latest_commit_author
spotify,3258985,apps-tutorial,spotify/apps-tutorial,spotify,https://github.com/spotify/apps-tutorial,https://github.com/spotify/apps-tutorial.git,git@github.com:spotify/apps-tutorial.git,A Spotify App that contains working examples of the use of Spotify Apps API,https://developer.spotify.com/technologies/apps/,,False,public,False,True,False,False,2012-01-24T19:31:42Z,2025-12-10T23:30:52Z,2015-03-16T15:30:58Z,9178,,master,627,627,144,0,,,92c32a0bf01b6e151a874005c657f9ed6097d2c4,2015-03-16T15:30:51Z,Remove .gitignore,José M. Pérez
spotify,1024277253,argo-cd,spotify/argo-cd,spotify,https://github.com/spotify/argo-cd,https://github.com/spotify/argo-cd.git,git@github.com:spotify/argo-cd.git,Declarative Continuous Deployment for Kubernetes,https://argo-cd.readthedocs.io,,False,public,True,False,False,False,2025-07-22T12:58:02Z,2025-07-22T12:58:03Z,2025-07-22T11:56:00Z,138092,,master,0,0,0,0,Apache-2.0,Apache License 2.0,d5383de5c5721d444eb1fa6848fb604932fd6327,2025-07-22T11:55:59Z,chore(deps): update module github.com/golangci/golangci-lint to v2.3.0 (#23874),renovate[bot]
spotify,920619592,argo-rollouts,spotify/argo-rollouts,spotify,https://github.com/spotify/argo-rollouts,https://github.com/spotify/argo-rollouts.git,git@github.com:spotify/argo-rollouts.git,Progressive Delivery for Kubernetes,https://argo-rollouts.readthedocs.io/,,False,public,True,False,False,False,2025-01-22T13:32:22Z,2025-01-22T13:32:22Z,2025-01-22T00:45:03Z,92534,,master,0,0,0,0,Apache-2.0,Apache License 2.0,c10bf6617690b7785722e65fb6e62a3e5f29ad24,2025-01-17T14:37:26Z,chore(deps): bump google.golang.org/protobuf from 1.36.2 to 1.36.3 (#4057),dependabot[bot]
spotify,37520881,async-datastore-client,spotify/async-datastore-client,spotify,https://github.com/spotify/async-datastore-client,https://github.com/spotify/async-datastore-client.git,git@github.com:spotify/async-datastore-client.git,A modern and feature-rich Asynchronous Java client for Google Cloud Datastore,,,False,public,False,True,False,False,2015-06-16T09:29:00Z,2025-06-06T01:59:52Z,2020-10-13T08:08:27Z,128,Java,master,73,73,26,5,Apache-2.0,Apache License 2.0,79e2c00f56c370fac846f9ce318e2fa1c254c4dc,2020-09-08T08:30:02Z,Merge pull request #33 from pdanelson/master,Johan Haals
spotify,38225634,async-google-pubsub-client,spotify/async-google-pubsub-client,spotify,https://github.com/spotify/async-google-pubsub-client,https://github.com/spotify/async-google-pubsub-client.git,git@github.com:spotify/async-google-pubsub-client.git,[SUNSET] Async Google Pubsub Client,,,False,public,False,False,False,False,2015-06-29T03:24:39Z,2024-10-15T02:54:39Z,2023-03-18T19:53:00Z,359,Java,master,158,158,36,8,Apache-2.0,Apache License 2.0,1eef3e386d109303572c86030d9cdc5a17b37506,2023-01-26T19:45:43Z,[maven-release-plugin] prepare for next development iteration,Daniel Norberg
spotify,24673032,backup-utils,spotify/backup-utils,spotify,https://github.com/spotify/backup-utils,https://github.com/spotify/backup-utils.git,git@github.com:spotify/backup-utils.git,GitHub Enterprise Backup Utilities,,,False,public,True,False,False,False,2014-10-01T09:41:02Z,2024-03-06T07:40:03Z,2023-06-27T09:42:15Z,3146,Shell,master,5,5,5,0,MIT,MIT License,faee438a8db434c7a8d955618ca2b0e3759d267d,2016-06-29T20:06:14Z,Merge pull request #237 from github/bump-version,Sergio Rubio
spotify,488142653,basic-pitch,spotify/basic-pitch,spotify,https://github.com/spotify/basic-pitch,https://github.com/spotify/basic-pitch.git,git@github.com:spotify/basic-pitch.git,A lightweight yet powerful audio-to-MIDI converter with pitch bend detection,https://basicpitch.io,audio;lightweight;machine-learning;midi;music;pitch-detection;polyphonic;python;transcription;typescript,False,public,False,False,False,False,2022-05-03T09:10:03Z,2026-01-26T06:02:26Z,2025-11-13T14:40:46Z,289341,Python,main,4613,4613,414,50,Apache-2.0,Apache License 2.0,fa5997af0a8210982619003269994a1be25eddf3,2025-11-13T14:40:45Z,"Update mirdata, add local index fixtures (#185)",Pierre Thary
spotify,499474568,basic-pitch-ts,spotify/basic-pitch-ts,spotify,https://github.com/spotify/basic-pitch-ts,https://github.com/spotify/basic-pitch-ts.git,git@github.com:spotify/basic-pitch-ts.git,A lightweight yet powerful audio-to-MIDI converter with pitch bend detection.,https://basicpitch.io,audio;lightweight;machine-learning;midi;music;pitch-detection;polyphonic;transcription,False,public,False,False,False,False,2022-06-03T10:46:32Z,2026-01-08T16:18:19Z,2023-05-23T03:44:06Z,10055,TypeScript,main,312,312,33,13,Apache-2.0,Apache License 2.0,2d498f82b61c71898edf0e8dd661b99076676c8b,2023-01-10T16:48:42Z,Merge pull request #11 from spotify/dependabot/npm_and_yarn/json5-2.2.3,Peter Sobot
spotify,24493529,batty,spotify/batty,spotify,https://github.com/spotify/batty,https://github.com/spotify/batty.git,git@github.com:spotify/batty.git,GitHub Enterprise replicator test,,,False,public,False,True,False,False,2014-09-26T09:15:28Z,2023-08-27T20:06:05Z,2014-09-26T09:20:34Z,104,Python,master,0,0,0,0,,,8c053e8da83f519663cc929aa97e6b3ef30c6cd2,2014-09-26T09:20:00Z,Initial commit,Axel Liljencrantz
spotify,807240204,bazel,spotify/bazel,spotify,https://github.com/spotify/bazel,https://github.com/spotify/bazel.git,git@github.com:spotify/bazel.git,"a fast, scalable, multi-language and extensible build system",https://bazel.build,,False,public,True,False,False,False,2024-05-28T18:09:06Z,2024-05-28T18:09:06Z,2024-05-28T17:58:57Z,938510,,master,0,0,0,0,Apache-2.0,Apache License 2.0,aa67e4c985eebb80255bdcd03d2b2aba991071e3,2024-05-28T17:54:12Z,Do not print repository errors twice,Fabian Meumertzheim
spotify,110121462,bazel-tools,spotify/bazel-tools,spotify,https://github.com/spotify/bazel-tools,https://github.com/spotify/bazel-tools.git,git@github.com:spotify/bazel-tools.git,Tools for dealing with very large Bazel-managed repositories,,bazel-rules;build-tool,False,public,False,True,False,False,2017-11-09T13:52:36Z,2026-01-09T02:08:51Z,2020-02-20T18:53:12Z,591,Java,master,170,170,16,2,Apache-2.0,Apache License 2.0,3fb75ea8b1d5c46e9f06aefba73e32eee0ebb91b,2020-02-19T21:28:12Z,Merge pull request #22 from mandrean/chore/bump-bazel,David Flemström
spotify,181514756,beam,spotify/beam,spotify,https://github.com/spotify/beam,https://github.com/spotify/beam.git,git@github.com:spotify/beam.git,Apache Beam,https://beam.apache.org,,False,public,True,False,False,False,2019-04-15T15:24:23Z,2021-06-08T15:44:41Z,2023-02-22T20:26:22Z,211855,Java,master,3,3,1,3,Apache-2.0,Apache License 2.0,bddf2be8057fd2f7966451b8a4a4a90d8ff02820,2021-05-03T18:20:46Z,"Merge pull request #14696: [BEAM-12264] Revert ""Resolve beam_fn_api experiment for side inputs, using portabl…",Kenn Knowles
spotify,52043547,big-data-rosetta-code,spotify/big-data-rosetta-code,spotify,https://github.com/spotify/big-data-rosetta-code,https://github.com/spotify/big-data-rosetta-code.git,git@github.com:spotify/big-data-rosetta-code.git,Code snippets for solving common big data problems in various platforms. Inspired by Rosetta Code,http://spotify.github.io/big-data-rosetta-code/,bigdata;scala;scalding;scio;spark,False,public,False,False,False,False,2016-02-18T22:29:36Z,2026-01-10T15:02:09Z,2025-01-31T22:41:29Z,350,Scala,main,295,295,33,16,Apache-2.0,Apache License 2.0,d31f0a4e89b9bcaa7c750e5c8763cec23a87552a,2023-11-09T18:39:50Z,Version bumps (#276),kellen
spotify,147797791,bigtable-autoscaler,spotify/bigtable-autoscaler,spotify,https://github.com/spotify/bigtable-autoscaler,https://github.com/spotify/bigtable-autoscaler.git,git@github.com:spotify/bigtable-autoscaler.git,A service that autoscales Bigtable clusters based on CPU load,,bigtable;google-cloud,False,public,False,True,False,False,2018-09-07T08:53:48Z,2025-12-18T02:11:29Z,2022-02-16T00:55:46Z,1913,Java,master,71,71,22,17,Apache-2.0,Apache License 2.0,6df20a8f67862cd6c2c8a977b4d751b2307ba61f,2021-06-11T12:50:18Z,Merge pull request #137 from stephanhorsthemke/patch-1,stean
spotify,10171458,boilerplate-app,spotify/boilerplate-app,spotify,https://github.com/spotify/boilerplate-app,https://github.com/spotify/boilerplate-app.git,git@github.com:spotify/boilerplate-app.git,A boilerplate Spotify app,,,False,public,False,True,False,False,2013-05-20T11:33:49Z,2025-02-18T13:20:01Z,2015-03-16T15:34:04Z,193,,master,77,77,30,0,,,47b987e8ed41d6fffd57873d04630dc41072f4e1,2015-03-16T15:33:58Z,Clear contents of the repo,José M. Pérez
spotify,70003908,bucket-runner,spotify/bucket-runner,spotify,https://github.com/spotify/bucket-runner,https://github.com/spotify/bucket-runner.git,git@github.com:spotify/bucket-runner.git,"Run a command in parallel, distributing the input files to each.",,,False,public,False,True,False,False,2016-10-04T20:34:44Z,2024-05-30T20:14:35Z,2023-01-06T15:30:40Z,822,JavaScript,master,18,18,5,24,Apache-2.0,Apache License 2.0,197e4d86d3b285fb9ff016087b546508fb6d791a,2020-10-20T23:08:58Z,4.0.0,Andrew Petersen
spotify,194056889,cartography,spotify/cartography,spotify,https://github.com/spotify/cartography,https://github.com/spotify/cartography.git,git@github.com:spotify/cartography.git,Cartography is a Python tool that consolidates infrastructure assets and the relationships between them in an intuitive graph view powered by a Neo4j database.,,,False,public,True,False,False,False,2019-06-27T08:40:17Z,2025-04-25T03:41:15Z,2023-03-18T20:27:08Z,1942,Python,master,10,10,2,0,Apache-2.0,Apache License 2.0,dce9eb5f0f6c18c137e86350bb8b7b80a12478c3,2019-07-23T18:14:44Z,Add support for AWS IAM Federated Principals (#98),Mitsuhiro Tanda
spotify,37249879,cassandra-extra,spotify/cassandra-extra,spotify,https://github.com/spotify/cassandra-extra,https://github.com/spotify/cassandra-extra.git,git@github.com:spotify/cassandra-extra.git,,,,False,public,False,True,False,False,2015-06-11T08:48:16Z,2023-01-28T17:48:06Z,2015-07-16T08:59:15Z,186,Java,master,6,6,0,0,Apache-2.0,Apache License 2.0,f61d1755b054ef9fedc1ea5dc406e8c28bfe9fcc,2015-07-15T13:25:17Z,Switch how the artefact is published,Radovan Zvoncek
spotify,210613958,cassandra-medusa,spotify/cassandra-medusa,spotify,https://github.com/spotify/cassandra-medusa,https://github.com/spotify/cassandra-medusa.git,git@github.com:spotify/cassandra-medusa.git,Apache Cassandra backup and restore tool,,,False,public,False,True,False,False,2019-09-24T13:46:53Z,2023-01-28T01:59:03Z,2022-03-29T21:56:46Z,125,Python,master,25,25,5,6,Apache-2.0,Apache License 2.0,d286ec420bde09f05d4f0c14b2968ff482067604,2019-11-12T14:56:14Z,Mark the repo as obsolete,Alexander Dejanovski
spotify,26918657,cassandra-opstools,spotify/cassandra-opstools,spotify,https://github.com/spotify/cassandra-opstools,https://github.com/spotify/cassandra-opstools.git,git@github.com:spotify/cassandra-opstools.git,Generic tools and script to help operating Cassandra cluster,,,False,public,False,True,False,False,2014-11-20T15:31:07Z,2024-02-18T14:31:08Z,2015-04-30T12:38:57Z,203,Java,master,56,56,7,0,Apache-2.0,Apache License 2.0,77b80459a97c88d51a4ccebbc297efd78c7f978e,2015-04-30T12:38:54Z,Silently ignore log lines that don't add any value (spcassandra-repairstats),Jimmy Mårdell
spotify,27067243,cassandra-reaper,spotify/cassandra-reaper,spotify,https://github.com/spotify/cassandra-reaper,https://github.com/spotify/cassandra-reaper.git,git@github.com:spotify/cassandra-reaper.git,Software to run automated repairs of cassandra,,cassandra;cassandra-cluster;cassandra-reaper;cassandra-repairs,False,public,False,True,False,False,2014-11-24T08:30:06Z,2024-02-18T14:27:24Z,2018-06-25T13:06:47Z,23363,,master,235,235,59,27,,,598015a836f1ae053cac6e09eca15297e2976ab3,2018-06-25T13:06:42Z,Merge pull request #157 from spotify/Nuke,Axel Liljencrantz
spotify,826723709,causify,spotify/causify,spotify,https://github.com/spotify/causify,https://github.com/spotify/causify.git,git@github.com:spotify/causify.git,,,,False,public,False,False,False,False,2024-07-10T08:53:39Z,2024-07-10T08:53:40Z,2024-07-10T08:53:40Z,0,,main,0,0,0,0,,,,,,
spotify,17435346,certcheck,spotify/certcheck,spotify,https://github.com/spotify/certcheck,https://github.com/spotify/certcheck.git,git@github.com:spotify/certcheck.git,,,,False,public,False,True,False,False,2014-03-05T09:44:51Z,2024-03-06T07:42:50Z,2014-03-10T08:35:00Z,785,Python,master,7,7,2,1,Apache-2.0,Apache License 2.0,8060292ca1c512b672aa4300536e0554948416a9,2014-03-10T08:35:00Z,Merge pull request #1 from vespian/master,Noa Resare
spotify,149135719,chartify,spotify/chartify,spotify,https://github.com/spotify/chartify,https://github.com/spotify/chartify.git,git@github.com:spotify/chartify.git,Python library that makes it easy for data scientists to create charts.,,bokeh;data-science;plots;plotting;python;visualization,False,public,False,False,False,False,2018-09-17T14:12:05Z,2026-01-24T10:23:17Z,2024-10-16T14:47:17Z,23508,Python,master,3623,3623,331,54,Apache-2.0,Apache License 2.0,cb401e019fb7625a0f301e572db385c13bf61c0f,2024-10-16T14:45:12Z,Merge pull request #178 from spotify/update-manifest,tjofas
spotify,48118935,code-of-conduct,spotify/code-of-conduct,spotify,https://github.com/spotify/code-of-conduct,https://github.com/spotify/code-of-conduct.git,git@github.com:spotify/code-of-conduct.git,Spotify FOSS Community Code of Conduct,,,False,public,False,False,False,False,2015-12-16T15:34:59Z,2024-09-11T08:19:20Z,2022-10-13T08:33:08Z,10,,master,25,25,5,0,CC-BY-4.0,Creative Commons Attribution 4.0 International,d2d1d2871117f7a746712254726e4f4658fbae44,2022-10-13T08:33:08Z,Create catalog-info.yaml,Per Ploug
spotify,12896349,collectd,spotify/collectd,spotify,https://github.com/spotify/collectd,https://github.com/spotify/collectd.git,git@github.com:spotify/collectd.git,The system statistics collection daemon. Mirror of the canonical repository (updated automatically). Please send Pull Requests here!,http://collectd.org/,,False,public,True,True,False,False,2013-09-17T13:44:15Z,2023-01-28T17:48:52Z,2013-09-17T13:46:56Z,6166,C,master,5,5,2,0,GPL-2.0,GNU General Public License v2.0,78c0678a23963a829e41f03b5540bcb3dc585b59,2013-09-17T13:40:13Z,write_riemann plugin: Receive acknowledge message when using TCP.,John-John Tedro
spotify,153297983,comet,spotify/comet,spotify,https://github.com/spotify/comet,https://github.com/spotify/comet.git,git@github.com:spotify/comet.git,"Comet is an alert distribution framework which allows you to distribute alerts all the way to the resource owner with customizable owner lookup, de-duplication, alert formatting as well as automated follow up and metrics.",,,False,public,False,True,False,False,2018-10-16T14:16:46Z,2025-02-09T15:55:39Z,2022-03-29T11:32:49Z,591,Python,master,59,59,12,2,Apache-2.0,Apache License 2.0,8215e32b0bddbf29f26579411177493b6e228ad5,2019-08-20T09:56:15Z,Add architecture picture in README (#6),efilipsson
spotify,153258434,comet-common,spotify/comet-common,spotify,https://github.com/spotify/comet-common,https://github.com/spotify/comet-common.git,git@github.com:spotify/comet-common.git,"Comet is an alert distribution framework which allows you to distribute alerts all the way to the resource owner with customizable owner lookup, de-duplication, alert formatting as well as automated follow up and metrics.",,,False,public,False,True,False,False,2018-10-16T09:23:52Z,2023-01-27T22:00:16Z,2022-08-23T08:00:52Z,70,Python,master,10,10,12,0,Apache-2.0,Apache License 2.0,97e3985a043b9cfaf788961d91e6c3f1240ff35a,2022-08-23T07:10:45Z,Fix archive notice in readme,Viktor Rimark
spotify,153258595,comet-core,spotify/comet-core,spotify,https://github.com/spotify/comet-core,https://github.com/spotify/comet-core.git,git@github.com:spotify/comet-core.git,"Comet is an alert distribution framework which allows you to distribute alerts all the way to the resource owner with customizable owner lookup, de-duplication, alert formatting as well as automated follow up and metrics.",,,False,public,False,True,False,False,2018-10-16T09:25:01Z,2023-02-15T08:27:42Z,2022-08-23T08:00:44Z,175,Python,master,21,21,18,0,Apache-2.0,Apache License 2.0,122a2074ec6423268b59afce20494faf24ce09f9,2022-08-23T07:12:10Z,Fix archive notice in readme,Viktor Rimark
spotify,52595362,completable-futures,spotify/completable-futures,spotify,https://github.com/spotify/completable-futures,https://github.com/spotify/completable-futures.git,git@github.com:spotify/completable-futures.git,Utilities for working with futures in Java 8,,asynchronous;completablefuture-api;java,False,public,False,False,False,False,2016-02-26T09:56:53Z,2026-01-18T22:36:03Z,2023-12-12T12:48:34Z,1346,Java,master,407,407,49,4,Apache-2.0,Apache License 2.0,412966d71135cc0f5e178901c8ef07c01ffecc2e,2023-12-12T12:48:32Z,[maven-release-plugin] prepare for next development iteration,Caesar Ralf
spotify,7503813,condor,spotify/condor,spotify,https://github.com/spotify/condor,https://github.com/spotify/condor.git,git@github.com:spotify/condor.git,,,,False,public,False,True,False,False,2013-01-08T15:25:41Z,2023-01-28T17:48:52Z,2012-07-24T19:40:24Z,76,Java,master,2,2,0,0,,,d25e34360bc9adcc0948a5cc1c03ea2db99a6d22,2012-07-24T18:05:46Z,session starts should be level info,Pierre Carrier
spotify,348120266,confidence,spotify/confidence,spotify,https://github.com/spotify/confidence,https://github.com/spotify/confidence.git,git@github.com:spotify/confidence.git,,,,False,public,False,False,False,False,2021-03-15T20:56:40Z,2026-01-22T18:35:29Z,2026-01-13T16:10:40Z,9749,Python,master,280,280,32,11,Apache-2.0,Apache License 2.0,d6dd40cc37ddcaf1dbded3e34cb3cf10fcd19a42,2026-01-13T16:10:40Z,Merge pull request #113 from elbersb/ruff,Benjamin Elbers
spotify,1044268954,confidence-resolver,spotify/confidence-resolver,spotify,https://github.com/spotify/confidence-resolver,https://github.com/spotify/confidence-resolver.git,git@github.com:spotify/confidence-resolver.git,Flag Resolvers for Confidence,https://confidence.spotify.com,,False,public,False,False,False,False,2025-08-25T12:37:08Z,2026-01-23T13:10:32Z,2026-01-26T04:54:36Z,14590,Rust,main,5,5,3,7,Apache-2.0,Apache License 2.0,e40505cd202627b0ad1647c504b661629c534c45,2026-01-23T13:10:27Z,docs: add openfeature dep to installation instructions (#231),Nicklas Lundin
spotify,627816445,confidence-sdk-android,spotify/confidence-sdk-android,spotify,https://github.com/spotify/confidence-sdk-android,https://github.com/spotify/confidence-sdk-android.git,git@github.com:spotify/confidence-sdk-android.git,,,,False,public,False,False,False,False,2023-04-14T09:05:25Z,2025-11-11T12:28:12Z,2025-10-14T15:28:00Z,1680,Kotlin,main,11,11,1,1,Apache-2.0,Apache License 2.0,46812dbcaa16645dd5b83fd44d2297246348693c,2025-10-14T15:27:46Z,chore(main): release 0.6.2 (#226),github-actions[bot]
spotify,1009750228,confidence-sdk-demos,spotify/confidence-sdk-demos,spotify,https://github.com/spotify/confidence-sdk-demos,https://github.com/spotify/confidence-sdk-demos.git,git@github.com:spotify/confidence-sdk-demos.git,,,,False,public,False,False,False,False,2025-06-27T16:41:47Z,2025-09-24T07:29:01Z,2025-11-05T10:20:18Z,170,TypeScript,main,0,0,0,3,Apache-2.0,Apache License 2.0,49f647f5b92559056b72a52cd638b13c5168be0d,2025-09-24T07:28:56Z,feat: add Java Spring Boot API demo with Confidence integration (#4),Nicklas Lundin
spotify,1029100865,confidence-sdk-dotnet,spotify/confidence-sdk-dotnet,spotify,https://github.com/spotify/confidence-sdk-dotnet,https://github.com/spotify/confidence-sdk-dotnet.git,git@github.com:spotify/confidence-sdk-dotnet.git,,,,False,public,False,False,False,False,2025-07-30T14:20:12Z,2025-10-03T12:23:58Z,2025-10-03T12:24:09Z,786,C#,main,1,1,1,6,Apache-2.0,Apache License 2.0,74a2fb26b2a41f0945c7c534915213c0e5b7da82,2025-10-03T12:23:53Z,feat: align Unity SDK with OpenFeature static-context paradigm (#28),Nicklas Lundin
spotify,821293437,confidence-sdk-flutter,spotify/confidence-sdk-flutter,spotify,https://github.com/spotify/confidence-sdk-flutter,https://github.com/spotify/confidence-sdk-flutter.git,git@github.com:spotify/confidence-sdk-flutter.git,,,,False,public,False,False,False,False,2024-06-28T08:12:10Z,2026-01-23T09:47:20Z,2026-01-23T09:47:26Z,231,Dart,main,1,1,1,0,Apache-2.0,Apache License 2.0,0da6e8a061b64edc6b789dca83605a3b2c3b7e1d,2026-01-23T09:47:15Z,chore(main): release confidence_flutter_sdk 0.2.1 (#56),github-actions[bot]
spotify,686101427,confidence-sdk-go,spotify/confidence-sdk-go,spotify,https://github.com/spotify/confidence-sdk-go,https://github.com/spotify/confidence-sdk-go.git,git@github.com:spotify/confidence-sdk-go.git,,,,False,public,False,False,False,False,2023-09-01T18:42:50Z,2025-12-13T18:22:11Z,2025-10-15T10:06:41Z,164,Go,main,3,3,2,1,Apache-2.0,Apache License 2.0,ce9f7144911f386302f9e1efb31accf6f14abe3f,2025-10-15T10:06:26Z,chore(main): release 0.4.6 (#82),github-actions[bot]
spotify,686101588,confidence-sdk-java,spotify/confidence-sdk-java,spotify,https://github.com/spotify/confidence-sdk-java,https://github.com/spotify/confidence-sdk-java.git,git@github.com:spotify/confidence-sdk-java.git,,,,False,public,False,False,False,False,2023-09-01T18:43:20Z,2025-10-22T12:58:58Z,2025-10-22T12:59:34Z,1794,Java,main,5,5,3,4,Apache-2.0,Apache License 2.0,808aaadb7b460b906cec73cb663b11e45f90a8ed,2025-10-22T12:58:53Z,refactor: Remove local provider due to migration (#316),Fabrizio Demaria
spotify,673432652,confidence-sdk-js,spotify/confidence-sdk-js,spotify,https://github.com/spotify/confidence-sdk-js,https://github.com/spotify/confidence-sdk-js.git,git@github.com:spotify/confidence-sdk-js.git,,,,False,public,False,False,False,False,2023-08-01T15:56:33Z,2025-12-02T19:58:58Z,2026-01-14T10:13:04Z,4607,TypeScript,main,18,18,2,13,NOASSERTION,Other,d48d37e0aedcd83ced6b6e85ceae944f82176358,2025-11-21T12:44:51Z,chore: release main (#290),github-actions[bot]
