account,id,name,full_name,owner_login,html_url,clone_url,ssh_url,description,homepage,topics,private,visibility,fork,archived,disabled,is_template,created_at,updated_at,pushed_at,size_kb,language,default_branch,stargazers_count,watchers_count,forks_count,open_issues_count,license_spdx_id,license_name,latest_commit_sha,latest_commit_date,latest_commit_message,latest_commit_author
spotify,686101588,confidence-sdk-java,spotify/confidence-sdk-java,spotify,https://github.com/spotify/confidence-sdk-java,https://github.com/spotify/confidence-sdk-java.git,git@github.com:spotify/confidence-sdk-java.git,,,,False,public,False,False,False,False,2023-09-01T18:43:20Z,2025-10-22T12:58:58Z,2025-10-22T12:59:34Z,1794,Java,main,5,5,3,4,Apache-2.0,Apache License 2.0,808aaadb7b460b906cec73cb663b11e45f90a8ed,2025-10-22T12:58:53Z,refactor: Remove local provider due to migration (#316),Fabrizio Demaria
spotify,673432652,confidence-sdk-js,spotify/confidence-sdk-js,spotify,https://github.com/spotify/confidence-sdk-js,https://github.com/spotify/confidence-sdk-js.git,git@github.com:spotify/confidence-sdk-js.git,,,,False,public,False,False,False,False,2023-08-01T15:56:33Z,2025-12-02T19:58:58Z,2026-01-14T10:13:04Z,4607,TypeScript,main,18,18,2,13,NOASSERTION,Other,d48d37e0aedcd83ced6b6e85ceae944f82176358,2025-11-21T12:44:51Z,chore: release main (#290),github-actions[bot]
spotify,686100985,confidence-sdk-python,spotify/confidence-sdk-python,spotify,https://github.com/spotify/confidence-sdk-python,https://github.com/spotify/confidence-sdk-python.git,git@github.com:spotify/confidence-sdk-python.git,,,,False,public,False,False,False,False,2023-09-01T18:41:19Z,2025-09-22T09:44:33Z,2025-09-22T09:44:53Z,182,Python,main,2,2,2,1,Apache-2.0,Apache License 2.0,991d518232e4582d5d032523182f4aa29974f7c4,2025-09-22T09:44:28Z,feat: make protobuf dependency optional for telemetry (#100),Nicklas Lundin
spotify,741941345,confidence-sdk-rust,spotify/confidence-sdk-rust,spotify,https://github.com/spotify/confidence-sdk-rust,https://github.com/spotify/confidence-sdk-rust.git,git@github.com:spotify/confidence-sdk-rust.git,,,,False,public,False,False,False,False,2024-01-11T12:34:40Z,2025-10-09T15:47:02Z,2025-09-12T08:31:46Z,96,Rust,main,2,2,1,1,Apache-2.0,Apache License 2.0,b59f90ca7e4cf1d26164b5c417c5990627507bdc,2025-09-12T08:31:37Z,chore(main): release 0.1.4 (#28),github-actions[bot]
spotify,574678931,confidence-sdk-swift,spotify/confidence-sdk-swift,spotify,https://github.com/spotify/confidence-sdk-swift,https://github.com/spotify/confidence-sdk-swift.git,git@github.com:spotify/confidence-sdk-swift.git,,,,False,public,False,False,False,False,2022-12-05T21:00:01Z,2026-01-14T15:07:14Z,2026-01-14T15:07:36Z,944,Swift,main,19,19,6,3,Apache-2.0,Apache License 2.0,74a5b7b81a0723c79d73f077ae2c21a8e7097fef,2026-01-14T15:07:09Z,docs: More detailed guidelines for vanilla SDK (#236),Fabrizio Demaria
spotify,876275560,conversion-api-tag-template,spotify/conversion-api-tag-template,spotify,https://github.com/spotify/conversion-api-tag-template,https://github.com/spotify/conversion-api-tag-template.git,git@github.com:spotify/conversion-api-tag-template.git,A Google Tag Manager (GTM) tag template that can be used to send events from server side container to Spotify's Conversion API.,,,False,public,False,False,False,False,2024-10-21T17:35:55Z,2025-10-13T15:45:45Z,2025-10-03T21:22:45Z,101,Smarty,main,2,2,0,1,Apache-2.0,Apache License 2.0,82f0a258a28e3f8ac7cc9c421798b4f1fa79d36e,2025-10-03T21:22:39Z,updating metadata.yaml,Sydney Anderson
spotify,110117973,dbeam,spotify/dbeam,spotify,https://github.com/spotify/dbeam,https://github.com/spotify/dbeam.git,git@github.com:spotify/dbeam.git,DBeam exports SQL tables into Avro files using JDBC and Apache Beam,,,False,public,False,False,False,False,2017-11-09T13:21:09Z,2026-01-14T20:56:39Z,2025-10-28T04:02:35Z,1258,Java,master,194,194,56,26,Apache-2.0,Apache License 2.0,7c18701b8c5892cf1aed6e4815e6b1b45b548ca1,2025-07-23T20:24:26Z,[maven-release-plugin] prepare for next development iteration,github-actions[bot]
spotify,268544011,diffuser,spotify/diffuser,spotify,https://github.com/spotify/diffuser,https://github.com/spotify/diffuser.git,git@github.com:spotify/diffuser.git,Declaratively define relationships between data and side effects,,,False,public,False,False,False,False,2020-06-01T14:24:11Z,2026-01-07T09:41:07Z,2025-06-02T12:12:41Z,135,Swift,master,47,47,12,1,Apache-2.0,Apache License 2.0,fea166a5c366209e68bfd957b18780e7abba522c,2025-06-02T12:12:41Z,Add intoAlways overload that accepts a list of diffusers (#15),Tommaso Madonia
spotify,11930304,dockerfile-mode,spotify/dockerfile-mode,spotify,https://github.com/spotify/dockerfile-mode,https://github.com/spotify/dockerfile-mode.git,git@github.com:spotify/dockerfile-mode.git,An emacs mode for handling Dockerfiles,,,False,public,False,False,False,False,2013-08-06T17:35:45Z,2026-01-26T06:33:17Z,2025-12-21T16:45:00Z,79,Emacs Lisp,master,558,558,82,11,Apache-2.0,Apache License 2.0,97733ce074b1252c1270fd5e8a53d178b66668ed,2025-12-21T16:09:34Z,Support FROM --platform= in font-lock and imenu,Masanari Mizuno
spotify,336358063,flink-on-k8s-operator,spotify/flink-on-k8s-operator,spotify,https://github.com/spotify/flink-on-k8s-operator,https://github.com/spotify/flink-on-k8s-operator.git,git@github.com:spotify/flink-on-k8s-operator.git,Kubernetes operator for managing the lifecycle of Apache Flink and Beam applications.,,apache-beam;apache-flink;flink;flink-operator;kubernetes;kubernetes-operator,False,public,False,False,False,False,2021-02-05T18:38:21Z,2026-01-15T20:37:51Z,2025-11-28T21:02:57Z,3328,Go,master,222,222,73,45,Apache-2.0,Apache License 2.0,b7748e9137010b052b18518bc131585a802e0d0c,2025-11-12T14:25:37Z,Chore(deps): Bump golang.org/x/net from 0.45.0 to 0.47.0 (#946),dependabot[bot]
spotify,54135736,fmt-maven-plugin,spotify/fmt-maven-plugin,spotify,https://github.com/spotify/fmt-maven-plugin,https://github.com/spotify/fmt-maven-plugin.git,git@github.com:spotify/fmt-maven-plugin.git,Opinionated Maven Plugin that formats your Java code.,,,False,public,False,False,False,False,2016-03-17T16:56:30Z,2026-01-25T23:42:26Z,2025-09-22T09:29:46Z,295,Java,main,369,369,74,14,MIT,MIT License,244fb8bc0641d48120fdc0832e35d7ddfde6f7b7,2025-09-22T09:29:46Z,Fix defaults mentioned in README (#209),Stephan Schroevers
spotify,69469818,foss-root,spotify/foss-root,spotify,https://github.com/spotify/foss-root,https://github.com/spotify/foss-root.git,git@github.com:spotify/foss-root.git,Maven POM that serves as a parent for Spotify FOSS projects,,java;maven-pom,False,public,False,False,False,False,2016-09-28T14:09:00Z,2025-09-11T09:23:35Z,2025-09-11T09:23:31Z,80,,master,2,2,6,0,,,35df8d75411120bfe32069003cfb890b800e5e3d,2025-09-11T09:23:29Z,[maven-release-plugin] prepare for next development iteration,Andreas Folkesson
spotify,348112836,futuristic-feline,spotify/futuristic-feline,spotify,https://github.com/spotify/futuristic-feline,https://github.com/spotify/futuristic-feline.git,git@github.com:spotify/futuristic-feline.git,futuristic-feline is a library for detecting blocking Java futures at runtime,,futures;java,False,public,False,False,False,False,2021-03-15T20:26:40Z,2025-11-19T15:28:28Z,2025-10-17T08:08:55Z,694,Java,main,17,17,11,5,Apache-2.0,Apache License 2.0,f546cb14582c67a211b8b2a559f1319bd43662c7,2025-10-17T08:08:53Z,Merge pull request #119 from spotify/add_instructions,andreasfolkesson
spotify,254401089,github-java-client,spotify/github-java-client,spotify,https://github.com/spotify/github-java-client,https://github.com/spotify/github-java-client.git,git@github.com:spotify/github-java-client.git,A Java client to Github API,,,False,public,False,False,False,False,2020-04-09T14:55:56Z,2026-01-15T14:55:08Z,2026-01-15T14:55:05Z,3263,Java,master,148,148,97,18,Apache-2.0,Apache License 2.0,2f2fef7c676e2b2b496105c8a95281ad85cf5ce7,2026-01-15T14:55:01Z,Update README.md (#261),Ellie Kelsch
spotify,26445033,homebrew-public,spotify/homebrew-public,spotify,https://github.com/spotify/homebrew-public,https://github.com/spotify/homebrew-public.git,git@github.com:spotify/homebrew-public.git,Homebrew formula for open-source software developed by Spotify,,homebrew;spotify,False,public,False,False,False,False,2014-11-10T16:33:46Z,2026-01-08T15:58:47Z,2026-01-08T15:58:45Z,291,Ruby,master,58,58,20,2,Apache-2.0,Apache License 2.0,6e05c6543e887502966b12ac4ca664790384736a,2026-01-08T15:58:42Z,ratatool-0.4.12 (#133),Mónica Zamudio
spotify,672933917,ios-auth,spotify/ios-auth,spotify,https://github.com/spotify/ios-auth,https://github.com/spotify/ios-auth.git,git@github.com:spotify/ios-auth.git,Spotify authentication and authorization for iOS.,,,False,public,False,False,False,False,2023-07-31T13:47:43Z,2025-12-17T14:29:35Z,2025-12-17T14:32:00Z,560,Objective-C,main,11,11,3,3,Apache-2.0,Apache License 2.0,631f370d7d0559307c79400c89ef506d83f4e79d,2025-12-17T14:29:31Z,Merge pull request #13 from spotify/release_v3.0.1,Juan Antonio
spotify,121292705,ios-sdk,spotify/ios-sdk,spotify,https://github.com/spotify/ios-sdk,https://github.com/spotify/ios-sdk.git,git@github.com:spotify/ios-sdk.git,Spotify SDK for iOS,https://developer.spotify.com/documentation/ios/,ios;spotify;spotify-sdk,False,public,False,False,False,False,2018-02-12T19:38:32Z,2026-01-24T06:33:22Z,2025-08-13T10:12:38Z,47434,Objective-C,master,720,720,202,237,,,0b3e54771738ad5e64f22c8e5e19ca76d6becc6c,2025-08-13T10:09:06Z,Merge pull request #461 from spotify/release_v5.0.1,Juan Antonio
spotify,902391671,java-locales,spotify/java-locales,spotify,https://github.com/spotify/java-locales,https://github.com/spotify/java-locales.git,git@github.com:spotify/java-locales.git,"This library was created to ensure a consistent and culturally relevant localized end-user experience, by leveraging Unicode locale data and standardized internationalization algorithms, across software components in a microservices architecture.",,,False,public,False,False,False,False,2024-12-12T13:29:17Z,2025-09-29T14:52:45Z,2025-06-23T09:24:16Z,232,Java,main,11,11,0,0,NOASSERTION,Other,d2fc4831f7915904757ddbb9c1df0dfb804cd1cf,2025-06-23T07:51:14Z,[maven-release-plugin] prepare for next development iteration,Eric Fjøsne
spotify,5888353,luigi,spotify/luigi,spotify,https://github.com/spotify/luigi,https://github.com/spotify/luigi.git,git@github.com:spotify/luigi.git,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution, workflow management, visualization etc. It also comes with Hadoop support built in. ",,hadoop;luigi;orchestration-framework;python;scheduling,False,public,False,False,False,False,2012-09-20T15:06:38Z,2026-01-26T08:33:01Z,2026-01-23T02:16:11Z,11447,Python,master,18632,18632,2449,158,Apache-2.0,Apache License 2.0,a9a24f7729af7b9d76bd7dc76fea72f099560ffb,2026-01-23T02:16:11Z,fix(mypy): handle Parameter subclasses without 'default' in __init__ (#3376) (#3377),Ryo Kitagawa
spotify,215604631,magnolify,spotify/magnolify,spotify,https://github.com/spotify/magnolify,https://github.com/spotify/magnolify.git,git@github.com:spotify/magnolify.git,A collection of Magnolia add-on modules,https://spotify.github.io/magnolify,avro;bigquery;bigtable;cats;datastore;guava;magnolia;neo4j;parquet;protobuf;scala;scalacheck;tensorflow,False,public,False,False,False,False,2019-10-16T17:22:31Z,2026-01-08T06:49:37Z,2025-12-15T04:07:55Z,5904,Scala,main,181,181,25,40,Apache-2.0,Apache License 2.0,40caf3475bd93e7780d3b90f754ff317a194ec07,2025-12-09T14:05:45Z,Sniff buggy avro behavior (#1263),kellen
spotify,173754003,Mobius.swift,spotify/Mobius.swift,spotify,https://github.com/spotify/Mobius.swift,https://github.com/spotify/Mobius.swift.git,git@github.com:spotify/Mobius.swift.git,A functional reactive framework for managing state evolution and side-effects [Swift implementation],,functional-reactive-programming;ios;mobius;state-management;swift,False,public,False,False,False,False,2019-03-04T13:52:24Z,2026-01-26T01:35:05Z,2025-08-22T21:13:51Z,1067,Swift,master,578,578,41,7,Apache-2.0,Apache License 2.0,2ce2f0641cb19194405d553ca8b54196f01d8969,2025-08-21T18:48:46Z,Merge pull request #216 from spotify/tools-version,Dan Fleming
spotify,383471193,pedalboard,spotify/pedalboard,spotify,https://github.com/spotify/pedalboard,https://github.com/spotify/pedalboard.git,git@github.com:spotify/pedalboard.git,🎛 🔊 A Python library for audio.,https://spotify.github.io/pedalboard,audio;audio-processing;audio-production;audio-research;audio-unit;augmentation;juce;machine-learning;pybind11;python;vst3;vst3-host,False,public,False,False,False,False,2021-07-06T13:04:18Z,2026-01-25T22:49:37Z,2026-01-16T20:00:47Z,28934,C++,master,5944,5944,313,111,GPL-3.0,GNU General Public License v3.0,812f236f9457400763d59ce31498ebd45ab2ed57,2026-01-14T18:44:58Z,Actually bump to 0.9.21.,Peter Sobot
spotify,64687812,ratatool,spotify/ratatool,spotify,https://github.com/spotify/ratatool,https://github.com/spotify/ratatool.git,git@github.com:spotify/ratatool.git,"A tool for data sampling, data generation, and data diffing",,avro;bigquery;parquet;protobuf;scala;scalacheck,False,public,False,False,False,False,2016-08-01T17:33:25Z,2026-01-08T01:02:37Z,2026-01-08T01:02:33Z,1369,Scala,master,344,344,54,38,Apache-2.0,Apache License 2.0,0ea21dac221a4cbf2211db616d33846b26654f9f,2026-01-08T01:02:20Z,Update Sonatype publishing configs,Monica Zamudio-Lopez
spotify,578213651,realbook,spotify/realbook,spotify,https://github.com/spotify/realbook,https://github.com/spotify/realbook.git,git@github.com:spotify/realbook.git,Easier audio-based machine learning with TensorFlow.,,audio;cqt;librosa;machine-learning;mel-spectrogram;spectrograms;stft;tensorflow,False,public,False,False,False,False,2022-12-14T14:21:58Z,2026-01-20T19:32:36Z,2025-06-06T13:29:44Z,117,Python,main,130,130,10,3,Apache-2.0,Apache License 2.0,7c9073ae3817e8ffcd8270049433b614e078e1e5,2025-06-06T13:29:44Z,Bump to v1.0.5. (#14),Peter Sobot
spotify,32946662,scio,spotify/scio,spotify,https://github.com/spotify/scio,https://github.com/spotify/scio.git,git@github.com:spotify/scio.git,A Scala API for Apache Beam and Google Cloud Dataflow.,https://spotify.github.io/scio,batch;beam;bigquery;data;dataflow;google-cloud;ml;scala;scio;streaming,False,public,False,False,False,False,2015-03-26T19:07:34Z,2026-01-21T17:20:49Z,2026-01-21T17:14:36Z,96593,Scala,main,2613,2613,523,122,Apache-2.0,Apache License 2.0,83f43ffaa820f33ae21eb8ae89c7ea8948003b54,2026-01-21T17:14:35Z,Use slf4j v2 (#5872),kellen
spotify,67148476,scio-idea-plugin,spotify/scio-idea-plugin,spotify,https://github.com/spotify/scio-idea-plugin,https://github.com/spotify/scio-idea-plugin.git,git@github.com:spotify/scio-idea-plugin.git,Scio IDEA plugin,https://github.com/spotify/scio,idea;intellij;scala;scala-macros,False,public,False,False,False,False,2016-09-01T16:33:05Z,2025-10-02T18:27:21Z,2025-10-02T18:29:45Z,307,Scala,main,30,30,17,10,Apache-2.0,Apache License 2.0,f721ebc9406f777008081dd87cc514d398f0d5c4,2025-10-02T18:27:17Z,Pin verifier version (#378),kellen
spotify,1017446383,sourcekit-bazel-bsp,spotify/sourcekit-bazel-bsp,spotify,https://github.com/spotify/sourcekit-bazel-bsp,https://github.com/spotify/sourcekit-bazel-bsp.git,git@github.com:spotify/sourcekit-bazel-bsp.git,"iOS Development (and more) in alternative IDEs like Cursor / VSCode, for Bazel projects",,,False,public,False,False,False,False,2025-07-10T14:44:13Z,2026-01-25T02:43:35Z,2026-01-23T14:58:15Z,2059,Swift,main,392,392,24,12,Apache-2.0,Apache License 2.0,47c2a3de3f87b9c733e82e6d2dd7dcd256ec364f,2026-01-23T14:58:14Z,Make launchType null for extensions/watchOS (#149),Bruno Rocha
spotify,13558261,sparkey-java,spotify/sparkey-java,spotify,https://github.com/spotify/sparkey-java,https://github.com/spotify/sparkey-java.git,git@github.com:spotify/sparkey-java.git,Java implementation of the Sparkey key value store,,,False,public,False,False,False,False,2013-10-14T10:25:36Z,2026-01-23T13:43:27Z,2025-12-12T15:08:40Z,416,Java,master,124,124,29,0,Apache-2.0,Apache License 2.0,e026b43ef8a00c9b4708b7a0df7da6fd6fbaa88a,2025-12-12T15:08:37Z,Bump readme/changelog,Kristofer Karlsson
spotify,627833721,spotify-web-api-ts-sdk,spotify/spotify-web-api-ts-sdk,spotify,https://github.com/spotify/spotify-web-api-ts-sdk,https://github.com/spotify/spotify-web-api-ts-sdk.git,git@github.com:spotify/spotify-web-api-ts-sdk.git,A Typescript SDK for the Spotify Web API with types for returned data.,,,False,public,False,False,False,False,2023-04-14T09:52:22Z,2026-01-23T19:32:46Z,2025-10-15T21:57:34Z,430,TypeScript,main,454,454,86,58,NOASSERTION,Other,c6f34491eaa17ab73698d5464ee10332d0c551cc,2025-10-15T21:57:34Z,Merge pull request #153 from sspenst/fix-user-tests,Jordan Loeser
spotify,390468502,spotify.github.io,spotify/spotify.github.io,spotify,https://github.com/spotify/spotify.github.io,https://github.com/spotify/spotify.github.io.git,git@github.com:spotify/spotify.github.io.git,Showcase site for hand-picked open-source projects by Spotify,https://spotify.github.io,github-pages;jekyll;open-source;spotify,False,public,False,False,False,False,2021-07-28T18:54:12Z,2026-01-26T02:47:36Z,2026-01-26T02:47:32Z,1559,HTML,main,126,126,45,5,Apache-2.0,Apache License 2.0,f53ad89d6c82e199b07d533ec00ddfe5bae48fc0,2026-01-26T02:47:31Z,Nightly Update: Mon Jan 26 02:47:31 UTC 2026,GitHub Actions
spotify,403744638,vispana,spotify/vispana,spotify,https://github.com/spotify/vispana,https://github.com/spotify/vispana.git,git@github.com:spotify/vispana.git,Web client for Vespa.ai,,admin;vespa;vespa-engine;vespaai;webclient,False,public,False,False,False,False,2021-09-06T20:00:31Z,2025-10-29T20:08:46Z,2025-07-02T19:30:09Z,20769,JavaScript,main,54,54,13,9,MIT,MIT License,0af347ed5fe674322e613bbd18a50c36d1ac47aa,2025-07-02T19:28:45Z,fix(grid-dynamic-sizing): Fix grid dynamic sizing (#90),Broknloop
spotify,627433116,voyager,spotify/voyager,spotify,https://github.com/spotify/voyager,https://github.com/spotify/voyager.git,git@github.com:spotify/voyager.git,"🛰️ An approximate nearest-neighbor search library for Python and Java with a focus on ease of use, simplicity, and deployability.",https://spotify.github.io/voyager/,hnsw;hnswlib;java;machine-learning;nearest-neighbor-search;python,False,public,False,False,False,False,2023-04-13T13:07:27Z,2026-01-26T05:26:42Z,2025-09-25T13:00:41Z,12616,C++,main,1536,1536,79,30,Apache-2.0,Apache License 2.0,22a203bae76f486373658fc2e59d1fa3e2a75aa3,2025-09-25T13:00:41Z,Fix for release to PyPi build step bug (#124),Michele Gregori
